step,time_s,picard_iterations,picard_final_delta,linear_normalized_inf_residual,moisture_balance_residual,energy_balance_residual
3281,820.250000,3,9.445689e-11,1.341643e-16,-2.928219e-21,1.941114e-12
3282,820.500000,3,9.444823e-11,1.371402e-16,-1.022395e-21,2.300382e-13
3283,820.750000,3,9.443890e-11,1.252956e-16,1.349297e-20,-1.221911e-12
3284,821.000000,3,9.442958e-11,1.252979e-16,-2.478233e-21,1.738387e-12
3285,821.250000,3,9.442069e-11,1.311618e-16,1.027358e-20,1.425304e-12
3286,821.500000,3,9.441159e-11,1.253026e-16,-5.975553e-21,3.748113e-13
3287,821.750000,3,9.440249e-11,1.879573e-16,2.130156e-20,3.774758e-13
3288,822.000000,3,9.439360e-11,1.253072e-16,-9.135383e-21,-3.242295e-12
3289,822.250000,3,9.438472e-11,1.253096e-16,4.632211e-23,-6.290302e-12
3290,822.500000,3,9.437606e-11,1.253119e-16,-2.501394e-21,-5.786482e-13
3291,822.750000,3,9.436696e-11,1.253142e-16,2.172176e-20,3.409939e-12
3292,823.000000,3,9.435741e-11,1.253165e-16,1.782740e-20,2.033040e-12
3293,823.250000,3,9.434853e-11,1.253189e-16,2.918293e-21,4.991785e-12
3294,823.500000,3,9.433987e-11,1.253212e-16,-8.821054e-21,1.225464e-12
3295,823.750000,3,9.433077e-11,1.253235e-16,2.704881e-20,-1.316502e-12
3296,824.000000,3,9.432166e-11,1.253259e-16,-8.218867e-21,-1.257439e-12
3297,824.250000,3,9.431278e-11,1.253282e-16,1.520027e-20,-1.155964e-12
3298,824.500000,3,9.430368e-11,1.253305e-16,-4.976319e-21,-1.739942e-12
3299,824.750000,3,9.429502e-11,1.253329e-16,3.161153e-20,-6.972201e-13
3300,825.000000,3,9.428613e-11,1.253352e-16,-1.708955e-20,-2.429168e-12
3301,825.250000,3,9.427681e-11,1.253375e-16,3.892712e-20,-5.811795e-12
3302,825.500000,3,9.426770e-11,1.253398e-16,-1.634840e-20,-3.820055e-12
3303,825.750000,3,9.425860e-11,1.253422e-16,9.807053e-21,5.870859e-13
3304,826.000000,3,9.424972e-11,1.253445e-16,-1.361870e-20,-3.503864e-12
3305,826.250000,3,9.424128e-11,1.253468e-16,1.539549e-20,4.854117e-12
3306,826.500000,3,9.423240e-11,1.253491e-16,4.625594e-20,-2.127631e-12
3307,826.750000,3,9.422352e-11,1.253515e-16,1.366502e-21,-4.948264e-12
3308,827.000000,3,9.421397e-11,1.253538e-16,-3.368610e-20,5.346834e-13
3309,827.250000,3,9.420509e-11,1.253561e-16,-2.712822e-20,-4.525269e-13
3310,827.500000,3,9.419621e-11,1.253585e-16,4.175608e-21,-4.316103e-12
3311,827.750000,3,9.418755e-11,1.253608e-16,-4.317883e-21,-3.109957e-12
3312,828.000000,3,9.417866e-11,1.567039e-16,4.703349e-20,6.606271e-12
3313,828.250000,3,9.417001e-11,1.339922e-16,2.970571e-20,-2.027267e-13
3314,828.500000,3,9.416135e-11,1.253678e-16,-3.299458e-20,3.063549e-12
3315,828.750000,3,9.415224e-11,1.253701e-16,1.760240e-21,5.497602e-12
3316,829.000000,3,9.414292e-11,1.253724e-16,1.040262e-20,1.088685e-12
3317,829.250000,3,9.413403e-11,1.253747e-16,1.132907e-20,2.459588e-12
3318,829.500000,3,9.412515e-11,1.253771e-16,-2.082841e-20,-2.285505e-12
3319,829.750000,3,9.411627e-11,1.567242e-16,2.741607e-20,1.511680e-12
3320,830.000000,3,9.410739e-11,1.253817e-16,1.366502e-21,-2.227107e-13
3321,830.250000,3,9.409895e-11,1.253840e-16,1.601422e-20,-1.276534e-12
3322,830.500000,3,9.409007e-11,1.253864e-16,-5.902761e-21,-1.525446e-12
3323,830.750000,3,9.408052e-11,1.253887e-16,9.691248e-21,5.168532e-12
3324,831.000000,3,9.407186e-11,1.253910e-16,7.706015e-21,1.647571e-12
3325,831.250000,3,9.406320e-11,1.880900e-16,-6.988022e-21,3.024914e-12
3326,831.500000,3,9.405410e-11,1.253957e-16,1.124304e-20,1.440181e-12
3327,831.750000,3,9.404566e-11,1.253980e-16,-8.136149e-21,3.805845e-12
3328,832.000000,3,9.403700e-11,1.254003e-16,1.975307e-21,7.951417e-13
3329,832.250000,3,9.402812e-11,1.254026e-16,-4.624932e-20,-1.392664e-12
3330,832.500000,3,9.401924e-11,1.254050e-16,-1.483631e-20,-4.471756e-12
3331,832.750000,3,9.401036e-11,1.254073e-16,8.063357e-21,3.618217e-12
3332,833.000000,3,9.400103e-11,1.254096e-16,3.011268e-20,1.434186e-12
3333,833.250000,3,9.399259e-11,1.338853e-16,1.740388e-20,-3.445244e-12
3334,833.500000,3,9.398393e-11,1.254143e-16,9.879845e-21,-1.316502e-12
3335,833.750000,3,9.397505e-11,1.881249e-16,-3.226004e-20,6.650236e-13
3336,834.000000,3,9.396595e-11,1.254189e-16,1.746013e-20,7.621237e-12
3337,834.250000,3,9.395751e-11,1.254212e-16,2.359119e-20,-4.497069e-12
3338,834.500000,3,9.394840e-11,1.567794e-16,-9.787201e-21,-3.262501e-12
3339,834.750000,3,9.393997e-11,1.881388e-16,-6.210472e-21,-1.236788e-12
3340,835.000000,3,9.393064e-11,1.254282e-16,-1.323158e-20,7.620793e-12
3341,835.250000,3,9.392198e-11,1.254305e-16,-2.027585e-20,-3.428369e-12
3342,835.500000,3,9.391332e-11,1.254328e-16,1.001550e-20,-1.206146e-12
3343,835.750000,3,9.390488e-11,1.254352e-16,-1.642781e-20,-3.073097e-13
3344,836.000000,3,9.389600e-11,1.254375e-16,2.299562e-21,-6.383782e-13
3345,836.250000,3,9.388668e-11,1.397690e-16,-2.032879e-20,-3.058886e-12
3346,836.500000,3,9.387802e-11,1.254421e-16,6.418922e-22,-1.472822e-12
3347,836.750000,3,9.386936e-11,1.254444e-16,9.922859e-21,8.488765e-13
3348,837.000000,3,9.386070e-11,1.254468e-16,1.118017e-20,5.544454e-13
3349,837.250000,3,9.385204e-11,1.881736e-16,9.869919e-21,-1.299405e-12
3350,837.500000,3,9.384293e-11,1.254514e-16,2.128501e-20,8.093526e-13
3351,837.750000,3,9.383427e-11,1.254537e-16,-3.515518e-20,-1.147971e-13
3352,838.000000,3,9.382606e-11,1.254560e-16,-1.692742e-20,2.616130e-12
3353,838.250000,3,9.381695e-11,1.568230e-16,-1.293710e-20,2.231326e-12
3354,838.500000,3,9.380807e-11,1.254607e-16,5.045802e-21,-6.391332e-12
3355,838.750000,3,9.379963e-11,1.254630e-16,1.588849e-20,1.232348e-12
3356,839.000000,3,9.379097e-11,1.254653e-16,2.316437e-20,4.293677e-12
3357,839.250000,3,9.378209e-11,1.254676e-16,3.285561e-21,-1.263656e-12
3358,839.500000,3,9.377321e-11,1.254700e-16,2.165228e-20,2.832623e-12
3359,839.750000,3,9.376477e-11,1.254723e-16,-7.481021e-21,1.134648e-12
3360,840.000000,3,9.375656e-11,1.254746e-16,-1.095849e-20,-1.027400e-12
3361,840.250000,3,9.374812e-11,1.307645e-16,1.998799e-20,2.288836e-12
3362,840.500000,3,9.373968e-11,1.254792e-16,3.649521e-21,1.165734e-13
3363,840.750000,3,9.373147e-11,1.254816e-16,1.447235e-20,-3.334000e-12
3364,841.000000,3,9.372347e-11,1.254839e-16,6.144298e-21,3.830047e-12
3365,841.250000,3,9.371570e-11,1.882293e-16,3.772605e-20,-1.140199e-12
3366,841.500000,3,9.370726e-11,1.882328e-16,-9.714409e-21,-4.661382e-12
3367,841.750000,3,9.369971e-11,1.254908e-16,2.081186e-21,-6.856737e-13
3368,842.000000,3,9.369150e-11,1.254931e-16,-1.489256e-20,-4.918288e-13
3369,842.250000,3,9.368284e-11,1.254955e-16,-2.325039e-20,3.502754e-12
3370,842.500000,3,9.367551e-11,1.366594e-16,1.191140e-21,1.627587e-13
3371,842.750000,3,9.366730e-11,1.255001e-16,-7.355290e-21,-2.322365e-12
3372,843.000000,3,9.365908e-11,1.255024e-16,2.729696e-21,1.264100e-12
3373,843.250000,3,9.365109e-11,1.255047e-16,1.205037e-20,1.541212e-12
3374,843.500000,3,9.364243e-11,1.366376e-16,-9.826906e-22,2.521983e-12
3375,843.750000,3,9.363421e-11,1.306916e-16,3.073472e-20,1.649791e-13
3376,844.000000,3,9.362600e-11,1.255117e-16,2.011703e-21,2.961409e-12
3377,844.250000,3,9.361822e-11,1.255140e-16,8.083209e-21,-5.734968e-12
3378,844.500000,3,9.360956e-11,1.255163e-16,-1.723844e-21,2.509548e-12
3379,844.750000,3,9.360202e-11,1.255186e-16,8.463712e-21,-2.567280e-12
3380,845.000000,3,9.359380e-11,1.255209e-16,4.837352e-21,7.048362e-12
3381,845.250000,3,9.358536e-11,1.255232e-16,-1.962072e-20,-2.854383e-12
3382,845.500000,3,9.357692e-11,1.255256e-16,1.492234e-21,2.547296e-12
3383,845.750000,3,9.356893e-11,1.255279e-16,7.371834e-21,3.122169e-12
3384,846.000000,3,9.356027e-11,1.255302e-16,-1.973653e-20,5.684342e-14
3385,846.250000,3,9.355250e-11,1.255325e-16,-1.535247e-21,-3.886447e-12
3386,846.500000,3,9.354384e-11,1.255348e-16,-7.557122e-21,1.463274e-13
3387,846.750000,3,9.353585e-11,1.255371e-16,1.606054e-20,1.914913e-12
3388,847.000000,3,9.352763e-11,1.365612e-16,-2.226770e-20,6.017409e-13
3389,847.250000,3,9.351941e-11,1.255418e-16,-1.690757e-20,-7.327472e-13
3390,847.500000,3,9.351120e-11,1.255441e-16,1.196103e-20,-1.790346e-12
3391,847.750000,3,9.350321e-11,1.255464e-16,1.071695e-20,1.001421e-12
3392,848.000000,3,9.349432e-11,1.255487e-16,-2.310481e-20,2.742695e-12
3393,848.250000,3,9.348633e-11,1.255510e-16,2.451763e-21,-3.345102e-12
3394,848.500000,3,9.347834e-11,1.255533e-16,3.903300e-20,-1.068035e-13
3395,848.750000,3,9.347012e-11,1.255556e-16,4.231856e-21,5.264678e-13
3396,849.000000,3,9.346190e-11,1.009042e-16,1.516057e-20,-1.905365e-12
3397,849.250000,3,9.345325e-11,1.255603e-16,-1.230845e-20,-4.742651e-12
3398,849.500000,3,9.344547e-11,1.255626e-16,1.404884e-20,1.221245e-14
3399,849.750000,3,9.343681e-11,1.255649e-16,2.051408e-21,5.058398e-12
3400,850.000000,3,9.342860e-11,1.255672e-16,4.207371e-20,8.999468e-13
3401,850.250000,3,9.341994e-11,1.255695e-16,4.209688e-20,4.329870e-14
3402,850.500000,3,9.341217e-11,1.255718e-16,3.299789e-20,-3.368417e-13
3403,850.750000,3,9.340440e-11,1.255741e-16,-2.290629e-20,8.166801e-13
3404,851.000000,3,9.339596e-11,1.305402e-16,2.874949e-20,1.266987e-12
3405,851.250000,3,9.338752e-11,1.255788e-16,-1.677522e-21,-5.860867e-12
3406,851.500000,3,9.337930e-11,1.305297e-16,5.995405e-21,3.551603e-12
3407,851.750000,3,9.337131e-11,1.255834e-16,-1.935272e-20,5.287548e-12
3408,852.000000,3,9.336310e-11,1.255857e-16,-5.207929e-21,1.926459e-12
3409,852.250000,3,9.335444e-11,1.305140e-16,2.012365e-20,-1.006084e-12
3410,852.500000,3,9.334622e-11,1.542377e-16,3.418903e-20,1.713962e-12
3411,852.750000,3,9.333800e-11,1.569908e-16,-1.391649e-20,-5.102585e-13
3412,853.000000,3,9.333023e-11,1.423619e-16,-1.669250e-20,2.877032e-12
3413,853.250000,3,9.332179e-11,1.883959e-16,1.068717e-20,1.753930e-12
3414,853.500000,3,9.331336e-11,1.255996e-16,6.091358e-21,4.625189e-12
3415,853.750000,3,9.330514e-11,1.256019e-16,8.513343e-21,1.027178e-12
3416,854.000000,3,9.329737e-11,1.482699e-16,-2.462020e-20,1.340927e-12
3417,854.250000,3,9.328871e-11,1.256065e-16,8.463712e-21,3.439915e-12
3418,854.500000,3,9.328072e-11,1.256088e-16,1.857848e-20,4.218847e-12
3419,854.750000,3,9.327250e-11,1.256111e-16,-8.632457e-21,2.861045e-12
3420,855.000000,3,9.326473e-11,1.256134e-16,7.775498e-22,3.104406e-12
3421,855.250000,3,9.325629e-11,1.256157e-16,-1.042578e-20,1.144418e-12
3422,855.500000,3,9.324830e-11,1.256180e-16,1.906486e-20,5.142775e-12
3423,855.750000,3,9.324008e-11,1.256202e-16,-2.209234e-20,2.345013e-12
3424,856.000000,3,9.323187e-11,1.570282e-16,2.911676e-22,9.592327e-14
3425,856.250000,3,9.322298e-11,1.256248e-16,-4.251708e-21,5.474954e-12
3426,856.500000,3,9.321544e-11,1.256271e-16,3.057921e-20,1.565859e-12
3427,856.750000,3,9.320722e-11,1.256294e-16,2.484520e-20,2.776668e-12
3428,857.000000,3,9.319878e-11,1.884475e-16,-1.948838e-21,3.909983e-12
3429,857.250000,3,9.319057e-11,1.333735e-16,-2.756828e-20,-5.216050e-12
3430,857.500000,3,9.318257e-11,1.570453e-16,-2.510328e-20,-3.238743e-12
3431,857.750000,3,9.317436e-11,1.256386e-16,2.833590e-20,3.130829e-12
3432,858.000000,3,9.316614e-11,1.256408e-16,-9.926167e-21,-1.366685e-12
3433,858.250000,3,9.315815e-11,1.256431e-16,-4.425416e-20,-2.762901e-12
3434,858.500000,3,9.314971e-11,1.256454e-16,-1.974646e-20,-5.600853e-12
3435,858.750000,3,9.314172e-11,1.256477e-16,-2.911676e-22,1.125988e-12
3436,859.000000,3,9.313328e-11,1.256500e-16,-8.103061e-21,-1.944667e-12
3437,859.250000,3,9.312529e-11,1.333308e-16,1.799945e-21,-3.321121e-12
3438,859.500000,3,9.311729e-11,1.256546e-16,3.578052e-20,7.946976e-13
3439,859.750000,3,9.310908e-11,1.256569e-16,2.612567e-20,6.412204e-12
3440,860.000000,3,9.310108e-11,1.333148e-16,-4.020098e-21,1.707523e-12
3441,860.250000,3,9.309264e-11,1.256614e-16,-3.715364e-20,2.067679e-12
3442,860.500000,3,9.308465e-11,1.256637e-16,1.586202e-20,5.230261e-12
3443,860.750000,3,9.307621e-11,1.256660e-16,-1.064085e-20,-2.647660e-12
3444,861.000000,3,9.306822e-11,1.256683e-16,1.186508e-20,8.482104e-14
3445,861.250000,3,9.306000e-11,1.256706e-16,1.409516e-21,-5.180079e-12
3446,861.500000,3,9.305223e-11,1.256729e-16,-4.830735e-21,5.230483e-12
3447,861.750000,3,9.304379e-11,1.256752e-16,2.608266e-20,2.090106e-12
3448,862.000000,3,9.303558e-11,1.256774e-16,1.585871e-20,-8.719692e-13
3449,862.250000,3,9.302736e-11,1.303053e-16,4.803272e-20,1.460831e-12
3450,862.500000,3,9.301959e-11,1.885230e-16,-2.067952e-20,-5.229817e-12
3451,862.750000,3,9.301160e-11,1.571054e-16,-1.963396e-20,-3.529177e-12
3452,863.000000,3,9.300338e-11,1.256866e-16,-5.515640e-21,-2.639444e-12
3453,863.250000,3,9.299539e-11,1.256889e-16,1.843951e-20,1.819656e-12
3454,863.500000,3,9.298717e-11,1.256912e-16,4.496554e-21,-1.086242e-12
3455,863.750000,3,9.297918e-11,1.885402e-16,3.307068e-20,5.393463e-13
3456,864.000000,3,9.297052e-11,1.256957e-16,-2.817046e-20,2.494449e-12
3457,864.250000,3,9.296230e-11,1.571225e-16,2.435551e-20,5.754508e-12
3458,864.500000,3,9.295498e-11,1.332188e-16,-4.728164e-21,-4.182432e-12
3459,864.750000,3,9.294743e-11,1.257026e-16,-4.638829e-21,-1.000755e-12
3460,865.000000,3,9.293877e-11,1.257049e-16,-4.782758e-20,-4.684919e-12
3461,865.250000,3,9.293100e-11,1.257071e-16,1.356576e-20,1.424860e-12
3462,865.500000,3,9.292234e-11,1.257094e-16,-1.746675e-20,1.083800e-12
3463,865.750000,3,9.291456e-11,1.257117e-16,-3.854662e-21,9.914292e-13
3464,866.000000,3,9.290613e-11,1.257140e-16,1.905824e-21,-1.510791e-12
3465,866.250000,3,9.289836e-11,1.420602e-16,1.037946e-20,3.810730e-12
3466,866.500000,3,9.289014e-11,1.257186e-16,1.247388e-20,2.070344e-12
3467,866.750000,3,9.288192e-11,1.257208e-16,1.438302e-20,3.656853e-12
3468,867.000000,3,9.287415e-11,1.885847e-16,2.201955e-20,-1.420641e-12
3469,867.250000,3,9.286616e-11,1.885881e-16,-1.185515e-20,-1.165734e-12
3470,867.500000,3,9.285750e-11,1.065238e-16,-1.126289e-20,-3.869349e-12
3471,867.750000,3,9.284973e-11,1.571625e-16,9.740879e-21,2.640999e-12
3472,868.000000,3,9.284196e-11,1.257323e-16,9.833523e-21,-1.927347e-13
3473,868.250000,3,9.283374e-11,1.257345e-16,-4.731473e-22,-3.721468e-12
3474,868.500000,3,9.282530e-11,1.257368e-16,-8.857450e-21,1.260103e-12
3475,868.750000,3,9.281753e-11,1.257391e-16,-3.964180e-20,1.447731e-12
3476,869.000000,3,9.280954e-11,1.272063e-16,-1.109746e-20,-1.036726e-12
3477,869.250000,3,9.280177e-11,1.257437e-16,-1.305291e-20,4.130252e-12
3478,869.500000,3,9.279333e-11,1.257459e-16,9.198248e-21,4.231282e-12
3479,869.750000,3,9.278578e-11,1.257482e-16,1.264925e-20,-2.657874e-13
3480,870.000000,3,9.277779e-11,1.886258e-16,1.380730e-20,2.479794e-12
3481,870.250000,3,9.276935e-11,1.257528e-16,-5.145063e-21,2.420730e-12
3482,870.500000,3,9.276113e-11,1.257551e-16,1.817812e-20,3.818279e-12
3483,870.750000,3,9.275336e-11,1.626601e-16,2.032548e-20,7.283063e-13
3484,871.000000,3,9.274514e-11,1.257596e-16,-2.147030e-20,-1.023626e-13
3485,871.250000,3,9.273737e-11,1.257619e-16,-2.865023e-20,6.055378e-12
3486,871.500000,3,9.272960e-11,1.478551e-16,1.363194e-20,3.129053e-12
3487,871.750000,3,9.272116e-11,1.478492e-16,-9.740879e-21,-2.153833e-13
3488,872.000000,3,9.271361e-11,9.432656e-17,6.713398e-21,5.817791e-12
3489,872.250000,3,9.270540e-11,1.300969e-16,1.934610e-20,-4.649170e-12
3490,872.500000,3,9.269718e-11,1.257733e-16,1.660317e-20,-1.022737e-12
3491,872.750000,3,9.268941e-11,1.257756e-16,2.189713e-20,9.303669e-14
3492,873.000000,3,9.268142e-11,1.257779e-16,-2.563929e-20,5.063727e-12
3493,873.250000,3,9.267365e-11,1.257801e-16,1.255329e-20,5.677681e-13
3494,873.500000,3,9.266543e-11,1.257824e-16,-1.075335e-21,5.726530e-13
3495,873.750000,3,9.265744e-11,1.257847e-16,-2.211881e-20,-9.559020e-13
3496,874.000000,3,9.264900e-11,1.257870e-16,-1.338709e-20,-1.964429e-12
3497,874.250000,3,9.264145e-11,1.596133e-16,-3.510555e-21,2.077227e-12
3498,874.500000,3,9.263323e-11,1.300501e-16,1.287093e-20,-1.568301e-12
3499,874.750000,3,9.262568e-11,1.257938e-16,-4.255017e-21,-5.286882e-13
3500,875.000000,3,9.261791e-11,1.257961e-16,-2.357796e-20,2.524869e-12
3501,875.250000,3,9.260948e-11,1.257984e-16,-1.711602e-20,-1.399991e-12
3502,875.500000,3,9.260170e-11,1.258006e-16,1.617965e-20,2.089218e-12
3503,875.750000,3,9.259371e-11,1.258029e-16,-4.268252e-21,4.028111e-12
3504,876.000000,3,9.258616e-11,1.258052e-16,-6.025184e-21,2.664979e-12
3505,876.250000,3,9.257772e-11,1.887112e-16,-3.541326e-20,-4.360956e-13
3506,876.500000,3,9.256995e-11,1.258098e-16,-3.037407e-20,2.305267e-12
3507,876.750000,3,9.256174e-11,1.258120e-16,-4.963084e-21,3.557155e-12
3508,877.000000,3,9.255396e-11,1.258143e-16,4.454533e-20,-2.903011e-12
3509,877.250000,3,9.254619e-11,1.447648e-16,9.548973e-21,2.290168e-12
3510,877.500000,3,9.253776e-11,1.358962e-16,-1.351282e-20,-1.981304e-12
3511,877.750000,3,9.252998e-11,1.258211e-16,1.325143e-20,-3.180789e-12
3512,878.000000,3,9.252199e-11,1.572793e-16,5.293956e-21,4.944711e-12
3513,878.250000,3,9.251444e-11,1.258257e-16,-1.201066e-20,-1.167511e-12
3514,878.500000,3,9.250689e-11,1.258280e-16,-8.215558e-21,-2.255307e-12
3515,878.750000,3,9.249823e-11,1.572878e-16,8.754880e-21,1.820100e-12
3516,879.000000,3,9.249024e-11,1.258325e-16,-1.250697e-21,2.027267e-13
3517,879.250000,3,9.248247e-11,1.258348e-16,6.782881e-22,-2.012834e-12
3518,879.500000,3,9.247492e-11,1.258371e-16,-1.498851e-20,-2.822631e-12
3519,879.750000,3,9.246692e-11,1.258393e-16,5.293956e-21,3.709255e-12
3520,880.000000,3,9.245915e-11,1.258416e-16,9.989033e-21,2.236211e-12
3521,880.250000,3,9.245094e-11,1.299305e-16,-2.040489e-20,6.348033e-12
3522,880.500000,3,9.244316e-11,1.258462e-16,9.092369e-21,3.485656e-12
3523,880.750000,3,9.243561e-11,1.258484e-16,-3.004320e-21,1.301403e-12
3524,881.000000,3,9.242740e-11,1.299149e-16,-2.035857e-20,-4.114487e-13
3525,881.250000,3,9.241896e-11,1.887795e-16,-1.231176e-20,-2.334577e-12
3526,881.500000,3,9.241141e-11,1.258552e-16,-2.911676e-21,-3.407497e-12
3527,881.750000,3,9.240386e-11,1.887863e-16,1.774137e-20,1.025846e-12
3528,882.000000,3,9.239587e-11,1.258598e-16,1.615980e-20,-4.978018e-12
3529,882.250000,3,9.238788e-11,1.258621e-16,1.331430e-20,2.174927e-12
3530,882.500000,3,9.238010e-11,1.258643e-16,-1.255329e-20,3.728129e-13
3531,882.750000,3,9.237211e-11,1.258666e-16,-1.506461e-20,4.967138e-13
3532,883.000000,3,9.236434e-11,1.258689e-16,-2.228094e-20,8.253398e-13
3533,883.250000,3,9.235634e-11,1.328197e-16,7.907847e-21,-5.639933e-13
3534,883.500000,3,9.234880e-11,1.258734e-16,1.931963e-20,6.803447e-13
3535,883.750000,3,9.234080e-11,1.258757e-16,-2.920940e-20,3.498313e-12
3536,884.000000,3,9.233303e-11,1.573475e-16,-1.955124e-20,3.723466e-12
3537,884.250000,3,9.232504e-11,1.258802e-16,-5.657915e-22,-2.580158e-13
3538,884.500000,3,9.231704e-11,1.258825e-16,7.083975e-21,7.078116e-12
3539,884.750000,3,9.230972e-11,1.258848e-16,7.547196e-21,2.096767e-12
3540,885.000000,3,9.230172e-11,1.258871e-16,-5.280721e-21,4.554357e-12
3541,885.250000,3,9.229351e-11,1.258893e-16,1.053828e-20,1.473710e-12
3542,885.500000,3,9.228596e-11,1.258916e-16,-1.407861e-20,3.173906e-12
3543,885.750000,3,9.227774e-11,1.258939e-16,2.703226e-21,1.882716e-12
3544,886.000000,3,9.227041e-11,1.258961e-16,6.700163e-21,-4.609424e-12
3545,886.250000,3,9.226286e-11,1.475067e-16,4.506480e-21,4.178435e-12
3546,886.500000,3,9.225509e-11,1.259007e-16,7.729176e-21,-8.215650e-15
3547,886.750000,3,9.224688e-11,1.327454e-16,3.679299e-21,7.122303e-12
3548,887.000000,3,9.223911e-11,1.259052e-16,1.672228e-20,1.407319e-12
3549,887.250000,3,9.223133e-11,1.259075e-16,-3.558531e-20,-6.972201e-13
3550,887.500000,3,9.222334e-11,1.259098e-16,-2.246623e-20,-1.412204e-13
3551,887.750000,3,9.221512e-11,1.259120e-16,2.197323e-20,5.366152e-12
3552,888.000000,3,9.220780e-11,1.259143e-16,-1.284115e-20,1.291189e-12
3553,888.250000,3,9.219958e-11,1.259166e-16,-2.033541e-20,2.176037e-12
3554,888.500000,3,9.219248e-11,1.259188e-16,8.096444e-21,-2.132960e-12
3555,888.750000,3,9.218448e-11,1.259211e-16,-2.617199e-21,3.258283e-12
3556,889.000000,3,9.217671e-11,1.574042e-16,3.371919e-20,-6.087575e-12
3557,889.250000,3,9.216916e-11,1.259256e-16,-8.668853e-22,-1.789902e-12
3558,889.500000,3,9.216117e-11,1.259279e-16,1.955455e-21,6.124878e-12
3559,889.750000,3,9.215317e-11,1.259302e-16,1.081290e-20,-8.477663e-13
3560,890.000000,3,9.214585e-11,1.259325e-16,3.070494e-21,-1.570966e-12
3561,890.250000,3,9.213741e-11,1.259347e-16,-5.232414e-20,1.854739e-12
3562,890.500000,3,9.212986e-11,1.259370e-16,-6.240251e-21,-5.098144e-13
3563,890.750000,3,9.212253e-11,1.385566e-16,5.896143e-21,-3.793410e-12
3564,891.000000,3,9.211432e-11,1.259415e-16,1.165663e-20,2.327472e-12
3565,891.250000,3,9.210699e-11,1.259438e-16,1.373120e-21,-9.103829e-13
3566,891.500000,3,9.209900e-11,1.259461e-16,1.375767e-20,-3.155920e-12
3567,891.750000,3,9.209078e-11,1.259483e-16,-1.562379e-20,6.685763e-13
3568,892.000000,3,9.208323e-11,1.259506e-16,6.395760e-21,5.668799e-13
3569,892.250000,3,9.207568e-11,1.355761e-16,1.298674e-20,2.212452e-12
3570,892.500000,3,9.206791e-11,1.259551e-16,-1.138201e-20,6.253886e-12
3571,892.750000,3,9.206036e-11,1.259574e-16,-2.205925e-20,4.061862e-12
3572,893.000000,3,9.205214e-11,1.259597e-16,-3.293502e-20,1.281197e-13
3573,893.250000,3,9.204459e-11,1.259619e-16,1.600098e-20,-3.629985e-12
3574,893.500000,3,9.203727e-11,1.259642e-16,1.977954e-20,-3.304024e-13
3575,893.750000,3,9.202950e-11,1.259665e-16,-9.400080e-21,6.046275e-13
3576,894.000000,3,9.202150e-11,1.259687e-16,-6.643915e-21,1.873390e-12
3577,894.250000,3,9.201351e-11,1.259710e-16,-1.505469e-20,4.490408e-12
3578,894.500000,3,9.200640e-11,1.259733e-16,-1.207684e-21,2.987388e-12
3579,894.750000,3,9.199841e-11,1.259755e-16,1.025704e-22,-4.494183e-13
3580,895.000000,3,9.199086e-11,1.296245e-16,-2.684036e-20,7.638334e-14
3581,895.250000,3,9.198309e-11,1.259800e-16,1.500175e-20,4.631850e-13
3582,895.500000,3,9.197532e-11,1.355057e-16,-9.843449e-21,4.490630e-12
3583,895.750000,3,9.196754e-11,1.296090e-16,-1.072688e-20,4.776179e-13
3584,896.000000,3,9.196000e-11,1.259868e-16,-2.910683e-20,1.014744e-12
3585,896.250000,3,9.195222e-11,1.325440e-16,9.314054e-21,-4.491740e-12
3586,896.500000,3,9.194512e-11,1.259914e-16,3.070494e-21,-3.156808e-12
3587,896.750000,3,9.193735e-11,1.574920e-16,-2.349193e-22,4.791056e-12
3588,897.000000,3,9.192935e-11,1.259959e-16,4.170645e-20,-8.146817e-13
3589,897.250000,3,9.192158e-11,1.259982e-16,2.229086e-20,-9.985346e-13
3590,897.500000,3,9.191403e-11,1.260004e-16,-1.925015e-20,9.940937e-13
3591,897.750000,3,9.190648e-11,1.260027e-16,-1.581569e-21,3.380851e-12
3592,898.000000,3,9.189849e-11,1.260049e-16,3.010937e-20,-3.728351e-12
3593,898.250000,3,9.189072e-11,1.260071e-16,-2.081517e-20,1.012523e-13
3594,898.500000,3,9.188339e-11,1.260094e-16,1.446573e-20,2.162270e-12
3595,898.750000,3,9.187584e-11,1.324911e-16,4.992862e-21,3.060663e-12
3596,899.000000,3,9.186785e-11,1.260139e-16,3.784848e-20,4.499290e-12
3597,899.250000,3,9.186030e-11,1.413125e-16,-2.001446e-20,-1.912470e-12
3598,899.500000,3,9.185253e-11,1.260184e-16,7.643149e-22,-5.913936e-12
3599,899.750000,3,9.184475e-11,1.260206e-16,-1.344996e-20,1.922684e-12
3600,900.000000,3,9.183743e-11,1.260229e-16,1.908802e-20,2.478240e-12
3601,900.250000,3,9.183077e-11,1.260251e-16,1.758586e-20,4.413137e-12
3602,900.500000,3,9.182388e-11,1.260274e-16,4.231525e-20,8.872902e-13
3603,900.750000,3,9.181811e-11,1.260296e-16,-3.169756e-21,7.165379e-13
3604,901.000000,3,9.181145e-11,1.412728e-16,1.042248e-21,3.259171e-12
3605,901.250000,3,9.180501e-11,1.260341e-16,-1.869428e-21,1.442402e-12
