step,time_s,picard_iterations,picard_delta_temperature_C,picard_delta_moisture_kgkg,linear_normalized_inf_residual,moisture_balance_residual,energy_balance_residual
27125,6781.250000,3,4.625633e-12,9.477086e-12,4.134865e-16,2.113612e-20,5.602219e-11
27126,6781.500000,3,4.476419e-12,9.247936e-12,3.445752e-16,8.170890e-20,-2.695422e-11
27127,6781.750000,3,4.781953e-12,9.043655e-12,3.445784e-16,3.798413e-20,-4.582168e-11
27128,6782.000000,3,4.618528e-12,8.853807e-12,3.445816e-16,5.941473e-20,-8.217615e-11
27129,6782.250000,3,5.179857e-12,8.677281e-12,3.445847e-16,2.840207e-20,6.792622e-11
27130,6782.500000,3,5.300649e-12,8.513856e-12,3.445879e-16,-8.063357e-21,-2.497649e-10
27131,6782.750000,3,4.149570e-12,8.358203e-12,3.445911e-16,8.725101e-21,1.308187e-11
27132,6783.000000,3,4.320100e-12,8.210321e-12,4.135121e-16,-2.103355e-20,1.234490e-11
27133,6783.250000,3,3.680611e-12,8.065770e-12,3.445974e-16,5.255906e-20,8.610501e-11
27134,6783.500000,3,4.391154e-12,7.932766e-12,4.135197e-16,3.553237e-20,1.122413e-11
27135,6783.750000,3,4.519052e-12,7.801759e-12,4.135244e-16,-8.472976e-20,-2.449263e-12
27136,6784.000000,3,3.872458e-12,7.676526e-12,3.446060e-16,-1.443199e-19,1.032063e-10
27137,6784.250000,3,4.810374e-12,7.558620e-12,3.446100e-16,-2.769732e-20,-7.279510e-12
27138,6784.500000,3,3.673506e-12,7.442269e-12,4.135348e-16,6.614798e-20,5.772938e-11
27139,6784.750000,3,2.458478e-12,7.327694e-12,4.135385e-16,1.260193e-19,-1.446898e-11
27140,6785.000000,3,3.645084e-12,7.216450e-12,3.446194e-16,-2.630103e-20,-2.147591e-10
27141,6785.250000,3,4.547474e-12,7.110978e-12,3.446225e-16,-6.973133e-20,-1.384536e-10
27142,6785.500000,3,2.877698e-12,7.007728e-12,3.446257e-16,7.768880e-21,1.250137e-10
27143,6785.750000,3,3.623768e-12,6.907364e-12,4.135546e-16,-5.750560e-21,-3.033018e-11
27144,6786.000000,3,3.893774e-12,6.806999e-12,2.759562e-16,-1.214235e-19,-6.225842e-11
27145,6786.250000,3,3.709033e-12,6.713741e-12,3.446351e-16,7.327828e-20,-7.853851e-11
27146,6786.500000,3,3.495870e-12,6.618261e-12,3.446374e-16,-1.193125e-20,-5.130518e-11
27147,6786.750000,3,3.034017e-12,6.526557e-12,3.446405e-16,9.510261e-20,-3.565515e-11
27148,6787.000000,3,3.140599e-12,6.438627e-12,3.446445e-16,-1.599470e-19,-1.011065e-10
27149,6787.250000,3,2.366107e-12,6.348699e-12,3.446468e-16,7.478374e-20,-1.867329e-11
27150,6787.500000,3,2.195577e-12,6.263434e-12,3.446507e-16,-2.306676e-19,-1.037335e-10
27151,6787.750000,3,2.913225e-12,6.176837e-12,3.446539e-16,-1.659655e-20,-1.030893e-10
27152,6788.000000,3,2.877698e-12,6.094458e-12,3.446570e-16,7.041292e-20,4.702672e-11
27153,6788.250000,3,2.529532e-12,6.015854e-12,3.446593e-16,1.502160e-20,1.616846e-10
27154,6788.500000,3,2.543743e-12,5.935252e-12,3.446625e-16,-1.209437e-19,-7.614620e-11
27155,6788.750000,3,2.117417e-12,5.856426e-12,3.446664e-16,-1.525652e-20,5.060219e-11
27156,6789.000000,3,2.579270e-12,5.777157e-12,3.446696e-16,9.068216e-20,1.306223e-10
27157,6789.250000,3,2.430056e-12,5.703438e-12,3.446719e-16,-4.351963e-20,3.748746e-11
27158,6789.500000,3,2.529532e-12,5.627943e-12,3.446758e-16,1.818143e-20,-9.901935e-11
27159,6789.750000,3,2.039258e-12,5.556888e-12,3.446790e-16,-2.044790e-20,8.633594e-11
27160,6790.000000,3,2.380318e-12,5.486278e-12,3.446813e-16,-1.905162e-20,1.524110e-10
27161,6790.250000,3,2.565059e-12,5.409229e-12,3.446844e-16,-9.451366e-20,-3.085421e-11
27162,6790.500000,3,1.499245e-12,5.342615e-12,3.446876e-16,2.235042e-20,-1.169709e-10
27163,6790.750000,3,2.025047e-12,5.269563e-12,3.446915e-16,-2.829653e-19,-7.525536e-12
27164,6791.000000,3,2.046363e-12,5.200951e-12,3.446947e-16,-1.404156e-19,-3.980138e-11
27165,6791.250000,3,2.522427e-12,5.135448e-12,3.446978e-16,7.611716e-20,1.309635e-10
27166,6791.500000,3,2.565059e-12,5.069722e-12,4.136411e-16,-3.594265e-20,4.226219e-11
27167,6791.750000,3,2.053469e-12,5.001333e-12,3.447041e-16,-6.902657e-20,7.652878e-11
27168,6792.000000,3,1.968203e-12,4.938938e-12,3.447064e-16,-4.485304e-20,6.976675e-11
27169,6792.250000,3,1.961098e-12,4.876100e-12,2.759504e-16,1.458319e-19,6.078393e-11
27170,6792.500000,3,1.357137e-12,4.812151e-12,3.447135e-16,4.410527e-21,5.725209e-11
27171,6792.750000,3,1.847411e-12,4.745537e-12,3.447167e-16,1.023917e-19,8.950207e-11
27172,6793.000000,3,1.449507e-12,4.688250e-12,3.447198e-16,4.675556e-20,1.790439e-10
27173,6793.250000,3,2.600586e-12,4.626743e-12,3.447222e-16,-7.823143e-20,-1.519936e-10
27174,6793.500000,3,1.314504e-12,4.565903e-12,4.136714e-16,-5.972906e-20,-1.120841e-10
27175,6793.750000,3,1.705303e-12,4.505729e-12,3.447285e-16,1.201728e-20,-8.165446e-11
27176,6794.000000,3,1.527667e-12,4.448886e-12,3.447317e-16,-4.796655e-20,5.950151e-11
27177,6794.250000,3,2.110312e-12,4.389156e-12,3.447357e-16,7.940934e-23,1.134839e-10
27178,6794.500000,3,2.891909e-12,4.328093e-12,3.447388e-16,-3.114500e-20,5.895606e-11
27179,6794.750000,3,1.577405e-12,4.273026e-12,3.447420e-16,2.280041e-20,-9.536760e-11
27180,6795.000000,3,1.087130e-12,4.216849e-12,3.447452e-16,2.061863e-19,-2.213763e-11
27181,6795.250000,3,1.357137e-12,4.157785e-12,3.447483e-16,2.282026e-20,6.676493e-11
27182,6795.500000,3,2.174261e-12,4.104717e-12,3.447515e-16,1.887792e-19,3.872003e-11
27183,6795.750000,3,1.257661e-12,4.049650e-12,3.447539e-16,2.808444e-20,4.109046e-12
27184,6796.000000,3,1.172396e-12,3.994582e-12,3.447579e-16,-1.011278e-19,2.426939e-10
27185,6796.250000,3,1.101341e-12,3.939293e-12,3.447603e-16,3.534708e-20,-6.330314e-11
27186,6796.500000,3,1.591616e-12,3.886669e-12,3.447643e-16,7.221948e-20,1.745775e-10
27187,6796.750000,3,1.314504e-12,3.834710e-12,3.447675e-16,5.379652e-20,1.526534e-10
27188,6797.000000,3,1.357137e-12,3.780976e-12,3.447699e-16,3.295157e-20,-1.196895e-10
27189,6797.250000,3,1.229239e-12,3.730793e-12,3.447731e-16,-1.136910e-19,2.381373e-11
27190,6797.500000,3,1.030287e-12,3.677947e-12,3.447770e-16,-3.250158e-20,9.283818e-11
27191,6797.750000,3,1.207923e-12,3.628653e-12,4.137363e-16,1.845275e-20,-3.192191e-11
27192,6798.000000,3,9.450218e-13,3.576472e-12,4.137392e-16,4.255348e-20,1.008592e-10
27193,6798.250000,3,1.286082e-12,3.526512e-12,3.447859e-16,1.060776e-20,1.211025e-10
27194,6798.500000,3,1.307399e-12,3.477663e-12,4.137469e-16,1.803915e-20,4.682543e-11
27195,6798.750000,3,1.008971e-12,3.429035e-12,4.137517e-16,5.068632e-20,-5.322365e-11
27196,6799.000000,3,8.739676e-13,3.377965e-12,3.447963e-16,-7.304336e-20,7.184220e-11
27197,6799.250000,3,1.207923e-12,3.332667e-12,3.311393e-16,-7.948875e-20,-2.352674e-12
27198,6799.500000,3,1.207923e-12,3.280043e-12,3.448028e-16,-1.013065e-19,7.333134e-11
27199,6799.750000,3,9.876544e-13,3.233636e-12,4.137663e-16,-2.345222e-20,-8.318413e-11
27200,6800.000000,3,1.392664e-12,3.189671e-12,3.311394e-16,-5.547073e-20,5.085943e-11
27201,6800.250000,3,8.739676e-13,3.138823e-12,3.448125e-16,7.892627e-20,1.932013e-10
27202,6800.500000,3,8.881784e-13,3.095746e-12,3.311390e-16,1.630704e-19,-4.631318e-11
27203,6800.750000,3,1.044498e-12,3.044676e-12,3.448190e-16,3.014908e-20,2.016607e-10
27204,6801.000000,3,7.673862e-13,3.002487e-12,4.137866e-16,-9.941387e-20,1.670242e-11
27205,6801.250000,3,9.592327e-13,2.956302e-12,3.448255e-16,-1.048468e-19,8.700274e-11
27206,6801.500000,3,1.804779e-12,2.908340e-12,3.448287e-16,2.941454e-20,3.156031e-12
27207,6801.750000,3,1.179501e-12,2.863043e-12,3.448312e-16,1.930375e-19,-2.842011e-10
27208,6802.000000,3,1.186606e-12,2.819078e-12,3.448345e-16,2.391545e-20,2.782846e-10
27209,6802.250000,3,1.037392e-12,2.775336e-12,3.448378e-16,-1.484955e-20,3.818279e-11
27210,6802.500000,3,1.350031e-12,2.727818e-12,3.448418e-16,5.319433e-20,4.198264e-11
27211,6802.750000,3,1.094236e-12,2.682965e-12,3.448450e-16,1.201066e-21,-8.707846e-11
27212,6803.000000,3,1.044498e-12,2.642997e-12,3.448476e-16,9.941387e-20,3.459455e-11
27213,6803.250000,3,9.734435e-13,2.600586e-12,3.448509e-16,2.214065e-19,1.722987e-10
27214,6803.500000,3,9.663381e-13,2.555511e-12,3.448541e-16,6.983720e-20,-7.343848e-11
27215,6803.750000,3,1.179501e-12,2.517320e-12,3.448582e-16,1.313960e-19,1.244895e-10
27216,6804.000000,3,1.080025e-12,2.470912e-12,3.448614e-16,-1.822974e-19,-6.046724e-11
27217,6804.250000,3,1.101341e-12,2.430500e-12,3.448647e-16,-4.051531e-20,7.670292e-11
27218,6804.500000,3,9.450218e-13,2.386980e-12,3.448680e-16,-1.591198e-19,3.986922e-12
27219,6804.750000,3,1.428191e-12,2.345901e-12,3.448713e-16,-1.586301e-19,-4.764916e-11
27220,6805.000000,3,9.734435e-13,2.302603e-12,3.448739e-16,1.929978e-20,8.023077e-11
27221,6805.250000,3,1.030287e-12,2.261968e-12,2.759513e-16,-2.541099e-20,2.626616e-11
27222,6805.500000,3,1.158185e-12,2.223555e-12,3.448813e-16,-8.822708e-20,-2.357670e-12
27223,6805.750000,3,9.094947e-13,2.180256e-12,2.759077e-16,1.710610e-21,3.381068e-11
27224,6806.000000,3,1.101341e-12,2.142952e-12,3.448872e-16,-6.587336e-20,4.785022e-11
27225,6806.250000,3,1.250555e-12,2.098544e-12,3.448905e-16,-3.162146e-20,4.880396e-11
27226,6806.500000,3,8.313350e-13,2.061906e-12,3.448939e-16,-3.199204e-20,-5.587308e-11
27227,6806.750000,3,1.186606e-12,2.023492e-12,4.138766e-16,1.149880e-19,-2.633323e-10
27228,6807.000000,3,1.044498e-12,1.983302e-12,3.449005e-16,-2.297908e-20,-1.003040e-10
27229,6807.250000,3,1.094236e-12,1.942002e-12,2.759237e-16,-1.173703e-19,-2.160938e-10
27230,6807.500000,3,1.222134e-12,1.906031e-12,3.449079e-16,5.451782e-20,3.034227e-10
27231,6807.750000,3,1.058709e-12,1.864064e-12,3.449106e-16,8.664221e-20,-9.655921e-11
27232,6808.000000,3,1.158185e-12,1.829648e-12,3.449146e-16,2.003200e-19,4.774681e-11
27233,6808.250000,3,1.129763e-12,1.788347e-12,3.449173e-16,7.010852e-20,1.655326e-11
27234,6808.500000,3,1.115552e-12,1.748379e-12,3.449213e-16,-1.103591e-19,-9.891404e-11
27235,6808.750000,3,1.143974e-12,1.713074e-12,3.449247e-16,1.176780e-19,-2.945748e-10
27236,6809.000000,3,1.158185e-12,1.676215e-12,3.863351e-16,-4.300016e-20,-3.118777e-11
27237,6809.250000,3,1.058709e-12,1.638467e-12,3.449308e-16,-1.618098e-19,1.593743e-10
27238,6809.500000,3,1.001865e-12,1.599165e-12,2.759540e-16,7.500874e-21,1.225589e-10
27239,6809.750000,3,1.037392e-12,1.564304e-12,3.449382e-16,6.381864e-20,-1.231703e-10
27240,6810.000000,3,1.080025e-12,1.526335e-12,3.449416e-16,-9.725990e-20,-3.591011e-11
27241,6810.250000,3,1.016076e-12,1.487255e-12,3.449450e-16,-2.747894e-20,4.423589e-11
27242,6810.500000,3,1.229239e-12,1.456169e-12,3.449484e-16,-1.676530e-20,-2.812590e-10
27243,6810.750000,3,8.100187e-13,1.411760e-12,3.449518e-16,-5.742950e-20,4.061163e-11
27244,6811.000000,3,1.094236e-12,1.380451e-12,3.449552e-16,-6.740199e-20,2.847506e-11
27245,6811.250000,3,1.286082e-12,1.348033e-12,3.449579e-16,-2.926896e-20,2.304480e-10
27246,6811.500000,3,8.881784e-13,1.308731e-12,3.449620e-16,-3.537355e-20,-1.232965e-10
27247,6811.750000,3,1.108447e-12,1.271427e-12,4.139577e-16,-3.055605e-20,7.905115e-11
27248,6812.000000,3,1.094236e-12,1.237233e-12,3.449682e-16,7.404921e-21,4.559964e-11
27249,6812.250000,3,9.450218e-13,1.202149e-12,3.449722e-16,-6.331240e-20,-1.480338e-11
27250,6812.500000,3,9.734435e-13,1.168177e-12,3.449757e-16,-4.532950e-21,1.093245e-10
27251,6812.750000,3,1.463718e-12,1.132650e-12,3.449791e-16,-6.508257e-21,7.328227e-11
27252,6813.000000,3,9.734435e-13,1.098899e-12,3.449819e-16,-7.451243e-21,-9.170698e-11
27253,6813.250000,3,1.200817e-12,1.062261e-12,3.449860e-16,-1.099952e-19,-6.648232e-11
27254,6813.500000,3,1.179501e-12,1.031397e-12,3.449888e-16,-3.940358e-20,-7.854073e-11
27255,6813.750000,3,1.016076e-12,9.956480e-13,3.449929e-16,-2.052434e-19,2.542261e-10
27256,6814.000000,3,1.058709e-12,9.583445e-13,4.139948e-16,9.604890e-20,-8.371093e-11
27257,6814.250000,3,1.215028e-12,9.259260e-13,2.759998e-16,7.686162e-20,1.615375e-13
27258,6814.500000,3,1.200817e-12,8.935075e-13,3.450026e-16,9.507283e-20,1.382339e-12
27259,6814.750000,3,8.384404e-13,8.748557e-13,3.450067e-16,5.348219e-20,1.170534e-10
27260,6815.000000,3,1.215028e-12,8.593126e-13,3.450095e-16,-2.446999e-19,2.662220e-11
27261,6815.250000,3,1.776357e-12,8.464340e-13,3.450136e-16,-5.713502e-20,3.247053e-11
27262,6815.500000,3,1.136868e-12,8.268941e-13,4.140205e-16,-1.948639e-19,-1.797392e-10
27263,6815.750000,3,1.115552e-12,8.157919e-13,3.450206e-16,4.048222e-20,-1.413364e-11
27264,6816.000000,3,1.030287e-12,7.984724e-13,3.450234e-16,3.536363e-20,1.206844e-10
27265,6816.250000,3,1.158185e-12,7.815970e-13,3.450269e-16,-1.284777e-20,-2.142630e-10
27266,6816.500000,3,9.094947e-13,7.664980e-13,3.450304e-16,3.558862e-20,1.609080e-11
27267,6816.750000,3,1.094236e-12,7.511769e-13,2.760276e-16,6.231648e-20,-2.827333e-11
27268,6817.000000,3,9.947598e-13,7.351897e-13,2.760304e-16,4.333103e-20,6.580231e-11
27269,6817.250000,3,9.947598e-13,7.245315e-13,3.450415e-16,1.536902e-20,-1.217966e-10
27270,6817.500000,3,1.385558e-12,7.156498e-13,4.140533e-16,-2.552481e-19,-7.370277e-11
27271,6817.750000,3,1.023182e-12,7.103207e-13,3.450486e-16,2.571175e-19,-8.547041e-11
27272,6818.000000,3,2.522427e-12,7.056578e-13,3.450515e-16,2.198315e-20,2.110150e-10
27273,6818.250000,3,9.947598e-13,7.005507e-13,3.450556e-16,-6.449362e-20,-4.249662e-11
27274,6818.500000,3,1.136868e-12,6.947776e-13,3.450591e-16,-2.112884e-19,2.833361e-11
27275,6818.750000,3,1.321609e-12,6.850076e-13,3.450620e-16,9.471549e-20,1.904971e-11
27276,6819.000000,3,9.805490e-13,6.856737e-13,3.450656e-16,1.037417e-19,5.608269e-11
27277,6819.250000,3,1.151079e-12,6.750156e-13,3.450691e-16,1.060346e-19,-2.086321e-10
27278,6819.500000,3,1.861622e-12,6.734613e-13,3.450732e-16,-1.661442e-19,9.675294e-11
27279,6819.750000,3,1.179501e-12,6.676881e-13,3.450762e-16,1.595598e-19,4.741407e-11
27280,6820.000000,3,1.655565e-12,6.661338e-13,3.450797e-16,6.773617e-20,5.501016e-11
27281,6820.250000,3,1.520561e-12,6.565859e-13,3.450833e-16,-2.685690e-20,1.824257e-11
27282,6820.500000,3,1.207923e-12,6.536993e-13,4.141042e-16,-1.208676e-19,-1.064981e-10
27283,6820.750000,3,9.663381e-13,6.503686e-13,3.450910e-16,2.506357e-20,-5.765000e-12
27284,6821.000000,3,1.101341e-12,6.401546e-13,4.141135e-16,8.581503e-20,5.693762e-11
27285,6821.250000,3,1.030287e-12,6.374901e-13,3.450981e-16,1.437111e-19,2.693553e-10
27286,6821.500000,3,1.499245e-12,6.332712e-13,3.451017e-16,-3.427175e-20,-1.900007e-10
27287,6821.750000,3,1.250555e-12,6.317169e-13,3.451053e-16,-2.287849e-19,-7.251760e-11
27288,6822.000000,3,1.833200e-12,6.337153e-13,3.451088e-16,2.093760e-20,1.177370e-10
27289,6822.250000,3,1.449507e-12,6.337153e-13,3.451119e-16,1.322397e-19,2.261731e-10
27290,6822.500000,3,1.243450e-12,6.323830e-13,3.451154e-16,-1.563868e-19,-1.527933e-11
27291,6822.750000,3,1.293188e-12,6.283862e-13,3.451196e-16,-6.823578e-20,1.310182e-10
27292,6823.000000,3,2.181366e-12,6.354917e-13,3.451232e-16,1.887957e-20,-1.398265e-11
27293,6823.250000,3,1.413980e-12,6.328271e-13,3.451262e-16,-5.691333e-20,-1.351997e-10
27294,6823.500000,3,1.151079e-12,6.332712e-13,3.451304e-16,-1.323489e-23,2.239373e-10
27295,6823.750000,3,1.428191e-12,6.314949e-13,3.451340e-16,1.604929e-19,-2.887146e-11
27296,6824.000000,3,1.541878e-12,6.314949e-13,3.451371e-16,-1.303703e-19,2.354889e-10
27297,6824.250000,3,1.087130e-12,6.306067e-13,4.141688e-16,1.208412e-19,3.239736e-11
27298,6824.500000,3,1.520561e-12,6.354917e-13,3.451449e-16,1.027027e-19,6.338047e-11
27299,6824.750000,3,1.975309e-12,6.317169e-13,3.451485e-16,6.878172e-20,-1.720065e-10
27300,6825.000000,3,2.039258e-12,6.334933e-13,3.451516e-16,-4.728495e-20,1.096302e-10
27301,6825.250000,3,1.264766e-12,6.332712e-13,3.451552e-16,-2.764107e-20,-7.511441e-11
27302,6825.500000,3,1.577405e-12,6.301626e-13,3.451588e-16,-1.561055e-19,1.164627e-10
27303,6825.750000,3,2.849276e-12,6.310508e-13,2.761304e-16,7.140554e-20,3.370518e-10
27304,6826.000000,3,1.726619e-12,6.319389e-13,3.451667e-16,2.152324e-19,-1.233720e-10
27305,6826.250000,3,2.209788e-12,6.312728e-13,3.451703e-16,-8.129862e-20,9.213036e-11
27306,6826.500000,3,1.563194e-12,6.308287e-13,3.451734e-16,1.366833e-19,1.542624e-10
27307,6826.750000,3,1.236344e-12,6.359357e-13,3.451776e-16,5.979192e-20,-1.893635e-10
27308,6827.000000,3,9.734435e-13,6.363798e-13,3.451807e-16,-4.057817e-20,-1.524741e-11
27309,6827.250000,3,1.868727e-12,6.656897e-13,3.451849e-16,2.029239e-19,-1.513176e-10
27310,6827.500000,3,1.257661e-12,6.914469e-13,3.451886e-16,-9.020239e-20,5.065365e-11
27311,6827.750000,3,1.946887e-12,7.169820e-13,3.451918e-16,-7.191177e-20,1.139155e-11
27312,6828.000000,3,1.584510e-12,7.447376e-13,4.142345e-16,4.244098e-20,-6.218037e-11
27313,6828.250000,3,2.295053e-12,7.742695e-13,4.142389e-16,-8.090488e-20,2.143161e-10
27314,6828.500000,3,1.513456e-12,8.024692e-13,3.452033e-16,-1.279715e-19,8.327561e-12
27315,6828.750000,3,1.570299e-12,8.293366e-13,3.452070e-16,-3.327913e-20,1.111208e-10
27316,6829.000000,3,1.612932e-12,8.546497e-13,3.452107e-16,-1.180387e-19,-1.130629e-11
27317,6829.250000,3,1.534772e-12,8.824053e-13,3.452144e-16,-5.067970e-20,8.125772e-11
27318,6829.500000,3,1.229239e-12,9.079404e-13,3.452176e-16,7.739102e-21,-8.138895e-11
27319,6829.750000,3,2.330580e-12,9.401369e-13,4.142656e-16,-9.069208e-21,2.357015e-11
27320,6830.000000,3,1.655565e-12,9.625634e-13,3.452255e-16,8.923294e-20,1.678653e-10
27321,6830.250000,3,1.627143e-12,9.900969e-13,3.452292e-16,5.643357e-20,1.149633e-10
27322,6830.500000,3,1.392664e-12,1.016298e-12,3.452330e-16,-5.655599e-20,5.563100e-11
27323,6830.750000,3,2.550848e-12,1.041833e-12,3.452367e-16,-5.038192e-20,2.347045e-10
27324,6831.000000,3,1.421085e-12,1.070033e-12,2.761923e-16,-1.726458e-19,-2.057137e-10
27325,6831.250000,3,2.465583e-12,1.098233e-12,3.452436e-16,-8.693006e-20,-1.941053e-11
27326,6831.500000,3,2.401634e-12,1.123546e-12,3.452474e-16,9.280636e-20,-4.174017e-11
27327,6831.750000,3,2.756906e-12,1.149747e-12,3.452516e-16,1.265586e-20,-1.520629e-10
27328,6832.000000,3,2.280842e-12,1.174394e-12,3.452548e-16,-1.753921e-19,-6.678419e-11
27329,6832.250000,3,1.797673e-12,1.201039e-12,3.452591e-16,5.247634e-20,1.586742e-11
27330,6832.500000,3,2.494005e-12,1.228129e-12,3.452623e-16,-7.924390e-20,1.046042e-10
27331,6832.750000,3,2.444267e-12,1.254996e-12,3.452661e-16,1.273461e-19,-1.466159e-10
27332,6833.000000,3,2.046363e-12,1.278977e-12,3.311828e-16,6.130401e-20,-3.430589e-12
27333,6833.250000,3,2.160050e-12,1.305178e-12,3.452736e-16,-3.674667e-20,-1.942335e-13
27334,6833.500000,3,1.229239e-12,1.330491e-12,3.452779e-16,-1.260623e-20,2.642847e-11
27335,6833.750000,3,2.131628e-12,1.358247e-12,3.452816e-16,9.012629e-20,1.229304e-10
27336,6834.000000,3,1.847411e-12,1.381117e-12,3.452854e-16,-5.091793e-20,-3.816025e-11
27337,6834.250000,3,2.927436e-12,1.411538e-12,3.452887e-16,-8.631464e-20,1.123028e-10
27338,6834.500000,3,2.870593e-12,1.433076e-12,3.452930e-16,-4.036641e-22,5.703960e-11
27339,6834.750000,3,1.257661e-12,1.459499e-12,3.452967e-16,-3.090347e-20,-1.876569e-10
27340,6835.000000,3,2.359002e-12,1.484812e-12,3.453001e-16,4.406226e-20,-5.470746e-11
27341,6835.250000,3,2.529532e-12,1.511680e-12,3.453043e-16,-7.300696e-20,-7.935652e-11
27342,6835.500000,3,2.238210e-12,1.534106e-12,4.143692e-16,-1.274586e-19,8.680523e-11
27343,6835.750000,3,2.863487e-12,1.557865e-12,4.143737e-16,-1.311114e-19,-1.334030e-10
27344,6836.000000,3,2.728484e-12,1.584954e-12,3.453153e-16,-7.800644e-20,1.602471e-10
27345,6836.250000,3,2.032152e-12,1.609601e-12,4.143829e-16,-1.587194e-20,1.137479e-11
27346,6836.500000,3,2.323475e-12,1.635136e-12,3.453233e-16,-1.135686e-19,-9.825274e-11
27347,6836.750000,3,2.941647e-12,1.661782e-12,4.143926e-16,-8.946786e-21,1.457892e-10
27348,6837.000000,3,2.820855e-12,1.682876e-12,3.453310e-16,1.824033e-19,-1.112049e-10
27349,6837.250000,3,2.323475e-12,1.712186e-12,3.453348e-16,3.659447e-20,6.563217e-11
27350,6837.500000,3,2.124523e-12,1.736611e-12,4.144058e-16,7.434038e-20,7.668233e-11
27351,6837.750000,3,2.316369e-12,1.759703e-12,3.453420e-16,-5.178151e-21,6.925427e-11
27352,6838.000000,3,2.593481e-12,1.784128e-12,3.453463e-16,4.763899e-20,2.143234e-10
27353,6838.250000,3,1.428191e-12,1.807443e-12,3.453497e-16,-1.013329e-19,4.004963e-12
27354,6838.500000,3,2.138734e-12,1.831424e-12,3.453540e-16,5.484538e-20,-8.002499e-11
27355,6838.750000,3,2.074785e-12,1.856959e-12,4.144288e-16,-1.568169e-19,-1.389581e-10
27356,6839.000000,3,2.060574e-12,1.881828e-12,3.453617e-16,1.168508e-19,-7.005296e-11
27357,6839.250000,3,1.335820e-12,1.904255e-12,3.453655e-16,7.290108e-20,1.138576e-10
27358,6839.500000,3,1.790568e-12,1.924905e-12,3.453689e-16,-8.042843e-20,2.202849e-12
27359,6839.750000,3,1.364242e-12,1.948885e-12,3.453732e-16,8.033578e-20,-8.565371e-13
27360,6840.000000,3,2.010836e-12,1.978417e-12,4.144525e-16,9.476843e-20,7.947248e-11
27361,6840.250000,3,2.458478e-12,1.304512e-12,3.453805e-16,-1.336724e-20,-2.151405e-10
27362,6840.500000,3,1.890044e-12,4.329870e-13,3.453848e-16,-7.438670e-20,-1.590314e-10
27363,6840.750000,3,1.641354e-12,4.736211e-13,3.453887e-16,3.237585e-20,2.683445e-10
27364,6841.000000,3,1.165290e-12,6.710188e-13,3.453926e-16,1.981925e-21,-6.985362e-11
27365,6841.250000,3,1.570299e-12,1.060263e-12,3.453965e-16,-1.664519e-19,1.228047e-10
27366,6841.500000,3,1.129763e-12,1.422418e-12,4.144805e-16,1.745483e-19,-8.146733e-11
27367,6841.750000,3,1.101341e-12,1.742162e-12,3.454043e-16,-5.326051e-20,-5.470424e-11
27368,6842.000000,3,1.108447e-12,2.041700e-12,3.454082e-16,9.214130e-20,-8.309348e-11
27369,6842.250000,3,1.016076e-12,2.318590e-12,3.454116e-16,-9.217770e-20,-1.035811e-10
27370,6842.500000,3,1.101341e-12,2.573719e-12,3.454160e-16,-1.148127e-21,-3.884437e-11
27371,6842.750000,3,1.094236e-12,2.816858e-12,4.145034e-16,1.127943e-19,-2.627643e-11
27372,6843.000000,3,1.151079e-12,3.048894e-12,4.145081e-16,-1.608833e-19,1.542375e-10
27373,6843.250000,3,9.805490e-13,3.274492e-12,2.763422e-16,4.506149e-20,1.297759e-10
27374,6843.500000,3,1.129763e-12,3.482103e-12,4.145175e-16,9.972820e-20,-1.004486e-10
27375,6843.750000,3,1.676881e-12,3.681722e-12,3.454351e-16,-1.459477e-20,1.325606e-11
27376,6844.000000,3,7.460699e-13,3.876455e-12,2.763516e-16,1.668853e-19,1.452808e-10
27377,6844.250000,3,1.193712e-12,4.066747e-12,3.454430e-16,4.453210e-20,-4.858935e-11
27378,6844.500000,3,2.032152e-12,4.247935e-12,3.454473e-16,-1.209636e-19,-1.164807e-11
27379,6844.750000,3,1.229239e-12,4.423573e-12,3.454509e-16,5.144402e-20,-5.730100e-11
27380,6845.000000,3,1.485034e-12,4.591438e-12,4.145462e-16,1.543221e-19,4.189427e-12
27381,6845.250000,3,1.435296e-12,4.754641e-12,2.763673e-16,8.757196e-20,6.105016e-11
27382,6845.500000,3,1.428191e-12,4.916068e-12,3.454631e-16,3.005445e-19,4.152567e-11
27383,6845.750000,3,1.783462e-12,5.071055e-12,4.145600e-16,-1.063357e-19,-6.609824e-11
27384,6846.000000,3,2.017941e-12,5.221601e-12,3.454706e-16,2.272431e-20,-8.358231e-11
27385,6846.250000,3,1.385558e-12,5.369483e-12,3.454749e-16,-2.494115e-20,-7.790135e-11
27386,6846.500000,3,2.451372e-12,5.516032e-12,3.454789e-16,-6.900672e-20,2.985906e-11
27387,6846.750000,3,1.392664e-12,5.657919e-12,2.763863e-16,3.013254e-20,1.851132e-10
27388,6847.000000,3,1.818989e-12,5.794920e-12,3.454868e-16,-1.431022e-20,2.786049e-12
27389,6847.250000,3,2.586376e-12,5.930589e-12,3.454908e-16,-1.385362e-20,-7.079748e-11
27390,6847.500000,3,2.138734e-12,6.061818e-12,3.454947e-16,-4.927019e-20,-1.112907e-10
27391,6847.750000,3,2.039258e-12,6.191492e-12,3.454987e-16,-8.528563e-20,1.393429e-10
27392,6848.000000,3,2.096101e-12,6.318723e-12,4.146027e-16,1.146472e-20,-1.469969e-10
