step,time_s,picard_iterations,picard_delta_temperature_C,picard_delta_moisture_kgkg,linear_normalized_inf_residual,moisture_balance_residual,energy_balance_residual
16677,8338.500000,3,1.023182e-11,6.392775e-11,3.056357e-16,7.420803e-20,-6.676604e-11
16678,8339.000000,3,9.720225e-12,6.424350e-11,3.056457e-16,5.971251e-20,-6.459200e-11
16679,8339.500000,3,8.697043e-12,6.454770e-11,3.056557e-16,-6.646562e-20,4.449904e-11
16680,8340.000000,3,1.043787e-11,6.485945e-11,3.820821e-16,-8.181809e-20,1.152088e-11
16681,8340.500000,3,9.173107e-12,6.100387e-11,3.056757e-16,1.686787e-20,-1.442261e-10
16682,8341.000000,3,8.384404e-12,5.553313e-11,3.056858e-16,4.514752e-20,-1.057146e-10
16683,8341.500000,3,8.945733e-12,5.248757e-11,3.056959e-16,-1.065409e-21,-2.431356e-10
16684,8342.000000,3,8.796519e-12,4.980705e-11,3.057060e-16,9.213138e-20,-1.277371e-10
16685,8342.500000,3,9.023893e-12,4.764256e-11,3.057161e-16,1.216286e-20,1.175532e-11
16686,8343.000000,3,7.503331e-12,4.567435e-11,3.057263e-16,8.245998e-20,-2.585807e-12
16687,8343.500000,3,6.082246e-12,4.394574e-11,3.057364e-16,-3.973114e-20,-3.153283e-11
16688,8344.000000,3,7.354117e-12,4.234568e-11,3.821833e-16,-9.624412e-20,2.323085e-10
16689,8344.500000,3,7.162271e-12,4.088507e-11,3.057569e-16,-3.965173e-20,-1.972016e-10
16690,8345.000000,3,5.066170e-12,3.951262e-11,3.057671e-16,4.248400e-21,-8.623000e-11
16691,8345.500000,3,6.203038e-12,3.823519e-11,3.057774e-16,-2.091807e-19,-1.743997e-10
16692,8346.000000,3,7.453593e-12,3.702438e-11,3.057876e-16,8.650324e-20,4.614165e-11
16693,8346.500000,3,8.306245e-12,3.588552e-11,3.057979e-16,4.837352e-21,-6.216186e-11
16694,8347.000000,3,7.482015e-12,3.479617e-11,3.058082e-16,5.733354e-20,5.552023e-11
16695,8347.500000,3,4.803269e-12,3.376566e-11,3.058185e-16,7.249080e-20,8.024348e-11
16696,8348.000000,3,7.176482e-12,3.277778e-11,3.058289e-16,-8.414412e-20,-1.577349e-12
16697,8348.500000,3,6.906475e-12,3.182188e-11,3.822990e-16,-7.699066e-20,-1.017018e-10
16698,8349.000000,3,5.833556e-12,3.091527e-11,3.058496e-16,2.647971e-20,1.888181e-10
16699,8349.500000,3,6.409095e-12,3.003531e-11,3.058599e-16,1.415505e-19,-3.342485e-11
16700,8350.000000,3,5.819345e-12,2.919043e-11,3.058703e-16,-3.048657e-20,7.515602e-11
16701,8350.500000,3,6.188827e-12,2.836797e-11,3.058807e-16,-3.927454e-20,-1.289419e-10
16702,8351.000000,3,5.663026e-12,2.757372e-11,3.058911e-16,-6.541013e-20,5.476450e-11
16703,8351.500000,3,6.664891e-12,2.680944e-11,3.059014e-16,-2.070996e-19,8.919251e-11
16704,8352.000000,3,4.860112e-12,2.606448e-11,3.059118e-16,-6.416275e-20,-4.265011e-11
16705,8352.500000,3,5.819345e-12,2.534173e-11,3.059222e-16,-1.061471e-19,1.071300e-10
16706,8353.000000,3,5.755396e-12,2.464340e-11,3.059326e-16,-1.297681e-19,-1.032943e-11
16707,8353.500000,3,6.039613e-12,2.395395e-11,3.059430e-16,1.484624e-20,3.182776e-11
16708,8354.000000,3,5.819345e-12,2.328870e-11,3.059534e-16,4.566037e-22,1.166347e-10
16709,8354.500000,3,4.440892e-12,2.263478e-11,3.059638e-16,-2.934837e-20,1.063077e-11
16710,8355.000000,3,4.853007e-12,2.200262e-11,3.059741e-16,3.930762e-20,-1.615057e-10
16711,8355.500000,3,4.220624e-12,2.138290e-11,3.059845e-16,8.152030e-20,-1.692953e-10
16712,8356.000000,3,5.229595e-12,2.078160e-11,3.059949e-16,9.043400e-20,-5.013820e-11
16713,8356.500000,3,5.009326e-12,2.018696e-11,3.060053e-16,-1.891497e-19,-5.733602e-11
16714,8357.000000,3,5.435652e-12,1.960987e-11,3.060156e-16,-3.393095e-20,3.906495e-11
16715,8357.500000,3,6.430412e-12,1.903944e-11,3.060260e-16,-2.941454e-20,8.584952e-11
16716,8358.000000,3,4.725109e-12,1.848055e-11,3.060363e-16,-1.224161e-19,-3.554568e-11
16717,8358.500000,3,4.980905e-12,1.793921e-11,3.060467e-16,2.056900e-19,-1.060322e-10
16718,8359.000000,3,6.686207e-12,1.740985e-11,3.060570e-16,-7.872443e-20,2.272747e-10
16719,8359.500000,3,4.405365e-12,1.688294e-11,3.060674e-16,-6.565498e-20,2.074182e-11
16720,8360.000000,3,5.719869e-12,1.637379e-11,3.825971e-16,-3.250489e-20,3.305550e-12
16721,8360.500000,3,5.869083e-12,1.586953e-11,3.060880e-16,-1.130723e-19,-9.552270e-11
16722,8361.000000,3,5.030643e-12,1.537392e-11,3.826229e-16,8.949432e-20,1.146130e-10
16723,8361.500000,3,4.412470e-12,1.488965e-11,3.061086e-16,8.204308e-20,1.371236e-10
16724,8362.000000,3,4.007461e-12,1.440714e-11,3.061189e-16,-1.431089e-19,-8.608417e-11
16725,8362.500000,3,4.121148e-12,1.393818e-11,3.061292e-16,5.168224e-21,1.083593e-10
16726,8363.000000,3,4.760636e-12,1.347167e-11,3.061394e-16,7.907847e-22,9.385365e-11
16727,8363.500000,3,3.979039e-12,1.302070e-11,3.826871e-16,9.374934e-20,-6.977080e-11
16728,8364.000000,3,4.668266e-12,1.257705e-11,3.061599e-16,1.339503e-19,-1.066261e-11
16729,8364.500000,3,4.391154e-12,1.213296e-11,3.061702e-16,2.517078e-19,8.172787e-11
16730,8365.000000,3,1.861622e-12,1.169531e-11,3.061804e-16,5.886217e-20,-2.614761e-11
16731,8365.500000,3,3.076650e-12,1.127032e-11,3.061906e-16,-9.014614e-20,-1.866678e-10
16732,8366.000000,3,4.177991e-12,1.084688e-11,3.062008e-16,-3.419896e-20,7.902864e-11
16733,8366.500000,3,3.659295e-12,1.043543e-11,3.062110e-16,2.283018e-21,7.816664e-12
16734,8367.000000,3,2.813749e-12,1.002221e-11,3.062211e-16,-2.140743e-20,6.492715e-11
16735,8367.500000,3,2.849276e-12,9.617196e-12,3.062313e-16,8.706572e-20,1.111802e-11
16736,8368.000000,3,2.771117e-12,9.218848e-12,3.062414e-16,-1.245172e-19,-6.101319e-11
16737,8368.500000,3,3.232969e-12,8.827827e-12,3.062516e-16,-1.018458e-19,3.595590e-11
16738,8369.000000,3,2.678746e-12,8.440137e-12,3.062617e-16,1.358164e-19,-1.791946e-10
16739,8369.500000,3,2.351896e-12,8.059331e-12,3.062718e-16,1.302611e-19,-1.540953e-10
16740,8370.000000,3,3.865352e-12,7.680301e-12,3.062819e-16,7.183236e-21,8.519463e-12
16741,8370.500000,3,2.962963e-12,7.305712e-12,3.828650e-16,-1.512384e-19,-2.920934e-10
16742,8371.000000,3,2.991385e-12,6.940670e-12,3.063021e-16,-9.268724e-20,3.860828e-11
16743,8371.500000,3,1.683986e-12,6.574297e-12,3.063121e-16,1.133403e-19,-8.930007e-11
16744,8372.000000,3,2.202682e-12,6.215028e-12,3.063221e-16,2.043798e-20,-3.323522e-11
16745,8372.500000,3,4.597212e-12,5.861978e-12,3.063322e-16,-1.112856e-19,1.706995e-10
16746,8373.000000,3,2.884804e-12,5.512257e-12,3.063422e-16,-5.314801e-20,-2.770545e-11
16747,8373.500000,3,2.017941e-12,5.163203e-12,3.063522e-16,3.723967e-20,-2.052553e-12
16748,8374.000000,3,3.716139e-12,4.819034e-12,3.063622e-16,1.383344e-19,-1.263384e-11
16749,8374.500000,3,2.309264e-12,4.481082e-12,3.327839e-16,3.347435e-20,1.854429e-10
16750,8375.000000,3,2.280842e-12,4.146461e-12,3.063821e-16,5.651960e-20,-6.598749e-11
16751,8375.500000,3,1.683986e-12,3.812950e-12,3.063920e-16,-5.937172e-20,-4.961914e-11
16752,8376.000000,3,3.076650e-12,3.490097e-12,3.064020e-16,9.619449e-20,-3.018805e-11
16753,8376.500000,3,1.513456e-12,3.163469e-12,3.064119e-16,-1.499712e-19,5.812509e-11
16754,8377.000000,3,2.579270e-12,2.846390e-12,3.064218e-16,3.535039e-20,-2.675682e-11
16755,8377.500000,3,1.776357e-12,2.520428e-12,3.064317e-16,-1.717095e-19,7.823542e-11
16756,8378.000000,3,1.840306e-12,2.212674e-12,3.064415e-16,-1.493855e-19,-4.698125e-11
16757,8378.500000,3,2.614797e-12,1.899148e-12,3.064514e-16,1.741513e-19,3.584957e-11
16758,8379.000000,3,1.818989e-12,1.589617e-12,3.064612e-16,-6.366313e-20,8.326992e-11
16759,8379.500000,3,2.174261e-12,1.283196e-12,3.064711e-16,-1.384667e-19,1.351860e-11
16760,8380.000000,3,2.138734e-12,9.836576e-13,3.831011e-16,-7.247095e-20,1.196036e-10
16761,8380.500000,3,2.813749e-12,6.858958e-13,3.064907e-16,-1.252351e-20,-3.594816e-11
16762,8381.000000,3,1.918465e-12,6.443734e-13,3.831256e-16,-9.745842e-20,9.417564e-11
16763,8381.500000,3,2.117417e-12,6.525891e-13,3.065102e-16,3.607831e-20,-2.760475e-11
16764,8382.000000,3,3.780087e-12,6.949996e-13,3.065200e-16,9.896389e-21,-4.567632e-11
16765,8382.500000,3,2.053469e-12,7.531753e-13,3.065297e-16,6.034779e-20,-4.531958e-12
16766,8383.000000,3,3.183231e-12,8.599788e-13,3.065395e-16,-1.713918e-21,1.242338e-10
16767,8383.500000,3,1.911360e-12,1.053158e-12,3.065492e-16,1.633185e-19,-6.697587e-12
16768,8384.000000,3,1.804779e-12,1.329603e-12,3.065589e-16,-1.760571e-20,4.214162e-11
16769,8384.500000,3,1.762146e-12,1.613820e-12,3.065685e-16,-2.008395e-21,1.151361e-10
16770,8385.000000,3,1.520561e-12,1.885159e-12,3.065782e-16,9.095347e-20,1.465377e-10
16771,8385.500000,3,1.335820e-12,2.163603e-12,3.065879e-16,1.180751e-19,-5.461592e-11
16772,8386.000000,3,2.088996e-12,2.432055e-12,3.065975e-16,4.585889e-21,1.824738e-11
16773,8386.500000,3,1.989520e-12,2.697620e-12,3.066071e-16,-5.529206e-20,-6.472226e-11
16774,8387.000000,3,2.565059e-12,2.964740e-12,3.066167e-16,2.171184e-20,-7.140680e-11
16775,8387.500000,3,1.492140e-12,3.231415e-12,3.066263e-16,-3.842750e-20,-1.058521e-10
16776,8388.000000,3,1.662670e-12,3.491873e-12,3.832942e-16,-7.980639e-21,2.684861e-11
16777,8388.500000,3,1.982414e-12,3.754330e-12,3.066455e-16,7.358268e-20,4.516823e-11
16778,8389.000000,3,1.513456e-12,4.005907e-12,3.066550e-16,-2.495769e-20,-3.716302e-11
16779,8389.500000,3,2.053469e-12,4.266143e-12,3.066646e-16,4.550817e-20,6.523931e-11
16780,8390.000000,3,2.813749e-12,4.519718e-12,3.066741e-16,1.139193e-20,1.707329e-10
16781,8390.500000,3,1.428191e-12,4.767964e-12,3.066836e-16,-7.798659e-21,1.776291e-10
16782,8391.000000,3,2.110312e-12,5.013545e-12,3.833657e-16,-1.250664e-19,-2.049745e-10
16783,8391.500000,3,2.010836e-12,5.264678e-12,3.067026e-16,1.232929e-19,-1.063871e-13
16784,8392.000000,3,1.747935e-12,5.511813e-12,3.067121e-16,-8.729072e-20,-6.180109e-11
16785,8392.500000,3,2.174261e-12,5.757839e-12,3.067215e-16,1.643112e-20,-9.258039e-11
16786,8393.000000,3,1.563194e-12,5.992318e-12,3.067309e-16,2.289967e-20,-1.771506e-10
16787,8393.500000,3,1.634248e-12,6.237455e-12,3.834248e-16,8.877302e-21,1.822510e-10
16788,8394.000000,3,1.492140e-12,6.473933e-12,3.067498e-16,1.661607e-19,-1.909932e-10
16789,8394.500000,3,1.733724e-12,6.712852e-12,3.067592e-16,-1.216253e-19,-1.964270e-11
16790,8395.000000,3,1.584510e-12,6.945333e-12,3.067686e-16,7.849282e-20,-1.600129e-10
16791,8395.500000,3,1.534772e-12,7.176926e-12,3.067779e-16,-4.684820e-20,-3.640932e-10
16792,8396.000000,3,1.840306e-12,7.410961e-12,3.067873e-16,-8.032585e-20,4.556774e-11
16793,8396.500000,3,2.181366e-12,7.641221e-12,3.067966e-16,5.461377e-20,-1.935266e-10
16794,8397.000000,3,2.636114e-12,7.869927e-12,3.068059e-16,-8.463712e-20,-2.209968e-11
16795,8397.500000,3,1.840306e-12,8.093970e-12,3.068152e-16,-3.877161e-20,6.243850e-11
16796,8398.000000,3,1.797673e-12,8.324230e-12,3.068245e-16,-5.911694e-20,7.158840e-11
16797,8398.500000,3,2.110312e-12,8.549383e-12,3.068338e-16,8.806496e-20,1.052130e-10
16798,8399.000000,3,1.911360e-12,8.768541e-12,3.068431e-16,4.115389e-20,-1.257049e-10
16799,8399.500000,3,1.499245e-12,8.988366e-12,3.068523e-16,4.795001e-20,-1.445676e-10
16800,8400.000000,3,2.323475e-12,9.212409e-12,3.068616e-16,1.880314e-19,7.482712e-11
16801,8400.500000,3,2.870593e-12,7.913226e-12,3.068708e-16,-3.795105e-21,8.122730e-11
16802,8401.000000,3,2.110312e-12,6.026735e-12,3.068800e-16,-9.499342e-20,6.210288e-11
16803,8401.500000,3,1.818989e-12,5.029088e-12,3.068892e-16,1.294703e-19,-1.410108e-10
16804,8402.000000,3,1.662670e-12,4.153566e-12,3.068984e-16,-1.145877e-19,2.427936e-11
16805,8402.500000,3,1.470823e-12,3.468337e-12,3.069076e-16,-3.009283e-20,1.443983e-10
16806,8403.000000,3,2.110312e-12,2.860823e-12,3.069167e-16,1.337981e-19,-7.472994e-12
16807,8403.500000,3,2.614797e-12,2.329470e-12,3.069259e-16,5.875960e-20,-4.068937e-11
16808,8404.000000,3,1.755041e-12,1.848077e-12,3.069350e-16,-9.958924e-20,-1.260443e-10
16809,8404.500000,3,1.847411e-12,1.503464e-12,3.069441e-16,-3.657131e-20,-2.395678e-10
16810,8405.000000,3,2.415845e-12,1.342482e-12,3.069532e-16,1.634145e-19,-1.908451e-11
16811,8405.500000,3,1.961098e-12,1.235678e-12,3.837025e-16,1.419674e-19,6.443071e-11
16812,8406.000000,3,2.060574e-12,1.192824e-12,3.069714e-16,1.562941e-19,-7.782519e-11
16813,8406.500000,3,1.321609e-12,1.159073e-12,3.069805e-16,-3.453975e-20,3.780348e-11
16814,8407.000000,3,1.740830e-12,1.149303e-12,3.069895e-16,-1.112889e-19,2.536685e-11
16815,8407.500000,3,1.939782e-12,1.153744e-12,3.069986e-16,-3.826207e-20,1.941539e-11
16816,8408.000000,3,1.620037e-12,1.148637e-12,3.837595e-16,-4.548501e-20,1.441347e-13
16817,8408.500000,3,1.620037e-12,1.148193e-12,3.070167e-16,-1.226312e-19,-1.562239e-10
16818,8409.000000,3,1.826095e-12,1.341371e-12,3.070257e-16,1.262873e-19,-7.168477e-11
16819,8409.500000,3,1.932676e-12,1.569855e-12,3.070347e-16,-2.203940e-20,7.813872e-11
16820,8410.000000,3,1.641354e-12,1.786349e-12,3.070437e-16,2.070433e-19,-2.721096e-11
16821,8410.500000,3,1.563194e-12,1.993072e-12,3.070524e-16,-8.447168e-21,1.775716e-11
16822,8411.000000,3,3.282707e-12,2.191580e-12,3.070617e-16,-4.235826e-20,-7.151771e-11
16823,8411.500000,3,1.755041e-12,2.373657e-12,3.838383e-16,-2.929543e-20,-4.085993e-11
16824,8412.000000,3,2.806644e-12,2.559952e-12,3.070796e-16,-1.820095e-19,1.529495e-10
16825,8412.500000,3,1.726619e-12,2.735145e-12,3.838607e-16,-1.592687e-19,-8.397014e-11
16826,8413.000000,3,1.314504e-12,2.902789e-12,3.070975e-16,-1.446971e-19,-5.428921e-11
16827,8413.500000,3,1.946887e-12,3.061329e-12,3.071065e-16,-1.069379e-20,2.802616e-11
16828,8414.000000,3,1.961098e-12,3.215872e-12,3.071154e-16,-2.942447e-20,2.028712e-10
16829,8414.500000,3,2.657430e-12,3.365308e-12,3.071244e-16,1.772747e-19,-5.317247e-12
16830,8415.000000,3,2.607692e-12,3.509859e-12,3.071333e-16,-1.269458e-19,9.080142e-11
16831,8415.500000,3,2.231104e-12,3.647083e-12,3.071423e-16,1.602348e-19,-5.284001e-11
16832,8416.000000,3,3.154810e-12,3.783196e-12,3.071512e-16,-5.060029e-20,-9.448592e-11
16833,8416.500000,3,2.692957e-12,3.913314e-12,3.071601e-16,1.025009e-19,-6.597259e-11
16834,8417.000000,3,2.813749e-12,4.042322e-12,3.071690e-16,4.775810e-20,1.412762e-10
16835,8417.500000,3,2.820855e-12,4.164447e-12,3.071780e-16,-6.496346e-20,-2.454808e-10
16836,8418.000000,3,2.444267e-12,4.282352e-12,3.071869e-16,3.158176e-20,6.603013e-11
16837,8418.500000,3,2.231104e-12,4.397593e-12,3.071958e-16,-3.724960e-20,8.493567e-11
16838,8419.000000,3,2.607692e-12,4.509726e-12,3.328101e-16,-4.392660e-20,-1.864062e-11
16839,8419.500000,3,1.776357e-12,4.622303e-12,3.072136e-16,-1.573661e-19,3.811360e-11
16840,8420.000000,3,2.415845e-12,4.721779e-12,3.072225e-16,5.355498e-20,-8.145604e-11
16841,8420.500000,3,2.621903e-12,4.831247e-12,3.840390e-16,-2.169562e-19,6.284048e-11
16842,8421.000000,3,2.458478e-12,4.925171e-12,3.072404e-16,1.254965e-19,-2.864292e-11
16843,8421.500000,3,2.337686e-12,5.030198e-12,3.072493e-16,1.247124e-19,8.047132e-11
16844,8422.000000,3,2.827960e-12,5.123235e-12,3.840727e-16,-1.046681e-19,-6.053250e-11
16845,8422.500000,3,1.676881e-12,5.215606e-12,3.072671e-16,-1.547887e-19,-1.770734e-11
16846,8423.000000,3,3.197442e-12,5.305312e-12,3.840950e-16,-1.168310e-20,-8.325865e-11
16847,8423.500000,3,2.934541e-12,5.391243e-12,3.072849e-16,-9.698858e-20,-8.777423e-12
16848,8424.000000,3,2.451372e-12,5.479839e-12,3.072938e-16,-1.634410e-19,-2.632175e-10
16849,8424.500000,3,1.925571e-12,5.563550e-12,3.073027e-16,1.142171e-19,-1.301318e-10
16850,8425.000000,3,3.090861e-12,5.646372e-12,3.073116e-16,-6.575424e-20,2.640874e-11
16851,8425.500000,3,2.316369e-12,5.730971e-12,3.073205e-16,5.352520e-20,5.144185e-11
16852,8426.000000,3,2.920331e-12,5.806022e-12,3.073294e-16,1.647115e-19,-1.722095e-12
16853,8426.500000,3,2.259526e-12,5.878631e-12,3.073383e-16,8.136479e-20,5.507242e-11
16854,8427.000000,3,3.645084e-12,5.952794e-12,3.073472e-16,1.227338e-19,-8.331411e-11
16855,8427.500000,3,4.646949e-12,6.025402e-12,3.073561e-16,-9.865287e-20,-5.283807e-11
16856,8428.000000,3,3.254286e-12,6.100453e-12,3.073650e-16,-7.345364e-22,9.801240e-11
16857,8428.500000,3,4.185097e-12,6.171286e-12,3.073739e-16,-3.270341e-20,1.549933e-10
16858,8429.000000,3,2.458478e-12,6.239009e-12,3.073828e-16,2.066165e-19,1.074109e-10
16859,8429.500000,3,2.870593e-12,6.303846e-12,3.073917e-16,-1.119936e-19,9.635182e-12
16860,8430.000000,3,3.261391e-12,6.370904e-12,3.074006e-16,-1.236304e-19,6.981299e-11
16861,8430.500000,3,1.890044e-12,6.435519e-12,3.074094e-16,-8.158648e-20,-6.955095e-11
16862,8431.000000,3,2.948752e-12,6.497691e-12,3.074183e-16,-3.264716e-20,8.358769e-11
16863,8431.500000,3,3.502976e-12,6.557421e-12,3.074272e-16,2.077084e-19,-1.821210e-12
16864,8432.000000,3,3.019807e-12,6.623813e-12,3.842952e-16,2.287982e-20,1.364359e-10
16865,8432.500000,3,3.524292e-12,6.679102e-12,3.074450e-16,-1.156068e-20,4.629236e-11
16866,8433.000000,3,3.566925e-12,6.738832e-12,3.843174e-16,3.647205e-20,-6.969272e-11
16867,8433.500000,3,2.565059e-12,6.793677e-12,3.074628e-16,9.865949e-20,-1.215890e-10
16868,8434.000000,3,3.879563e-12,6.853629e-12,3.074717e-16,7.513447e-20,8.620263e-11
16869,8434.500000,3,2.202682e-12,6.903589e-12,3.074806e-16,-1.890538e-19,-7.957740e-11
16870,8435.000000,3,3.517187e-12,6.958434e-12,3.074895e-16,5.983163e-20,1.630746e-10
16871,8435.500000,3,4.298784e-12,7.016387e-12,3.074984e-16,-9.618787e-20,3.570053e-11
16872,8436.000000,3,1.861622e-12,7.068568e-12,3.075073e-16,-4.863160e-20,-1.384060e-11
16873,8436.500000,3,3.879563e-12,7.118306e-12,3.075163e-16,1.358992e-19,-8.944084e-11
16874,8437.000000,3,2.827960e-12,7.168932e-12,3.075252e-16,5.095433e-20,5.441603e-11
16875,8437.500000,3,1.840306e-12,7.222001e-12,3.075341e-16,2.780650e-20,1.604827e-13
16876,8438.000000,3,4.170886e-12,7.268408e-12,3.075430e-16,2.096737e-19,1.783005e-10
16877,8438.500000,3,3.360867e-12,7.315926e-12,3.075519e-16,1.376197e-19,-1.399228e-10
16878,8439.000000,3,3.119283e-12,7.365886e-12,3.075608e-16,-5.085506e-21,-9.661383e-11
16879,8439.500000,3,3.595346e-12,7.406964e-12,3.075697e-16,1.855002e-19,-1.122497e-10
16880,8440.000000,3,2.060574e-12,7.456480e-12,3.075786e-16,-2.243645e-20,-1.362281e-10
16881,8440.500000,3,4.256151e-12,7.498224e-12,3.075875e-16,4.072045e-20,1.398075e-10
16882,8441.000000,3,2.827960e-12,7.548406e-12,3.075964e-16,9.894404e-20,2.171724e-10
16883,8441.500000,3,2.998490e-12,7.587930e-12,3.076053e-16,7.885016e-20,-1.029725e-10
16884,8442.000000,3,4.398260e-12,7.635448e-12,3.076142e-16,2.127310e-19,7.393205e-11
16885,8442.500000,3,3.950618e-12,7.669865e-12,3.845289e-16,-5.352851e-20,3.224824e-10
16886,8443.000000,3,3.531397e-12,7.712053e-12,3.076321e-16,1.348966e-20,1.431724e-10
16887,8443.500000,3,3.751666e-12,7.751133e-12,3.076410e-16,5.611924e-20,7.415421e-11
16888,8444.000000,3,3.147704e-12,7.792211e-12,3.076499e-16,1.406571e-19,-9.420520e-11
16889,8444.500000,3,3.460343e-12,7.832623e-12,3.076588e-16,-1.143329e-19,3.104381e-11
16890,8445.000000,3,3.964828e-12,7.873702e-12,3.845847e-16,1.131583e-20,2.116371e-11
16891,8445.500000,3,2.415845e-12,7.909673e-12,3.076767e-16,6.905965e-20,-1.851783e-11
16892,8446.000000,3,4.490630e-12,7.958079e-12,3.846070e-16,1.244013e-19,1.782832e-10
16893,8446.500000,3,3.126388e-12,7.989609e-12,3.076945e-16,-3.949953e-20,-1.977355e-10
16894,8447.000000,3,2.366107e-12,8.026468e-12,3.077034e-16,-1.894905e-20,-2.511162e-10
16895,8447.500000,3,3.232969e-12,8.059775e-12,3.846401e-16,5.204620e-20,-1.309358e-10
16896,8448.000000,3,4.348522e-12,8.096634e-12,3.077213e-16,-3.984033e-20,-5.059256e-11
16897,8448.500000,3,3.566925e-12,8.129941e-12,3.077302e-16,9.561546e-20,2.510614e-11
16898,8449.000000,3,4.291678e-12,8.168577e-12,3.077391e-16,-1.410872e-19,-1.875222e-10
16899,8449.500000,3,3.332445e-12,8.200329e-12,3.077481e-16,-2.137766e-20,1.537293e-11
16900,8450.000000,3,3.687717e-12,8.237855e-12,3.077570e-16,-2.024607e-20,-6.232903e-11
16901,8450.500000,3,2.046363e-12,8.273604e-12,3.077659e-16,-1.488230e-19,-3.470252e-11
16902,8451.000000,3,4.440892e-12,8.303136e-12,3.077749e-16,-3.657131e-20,-2.037925e-11
16903,8451.500000,3,2.735590e-12,8.332446e-12,3.847298e-16,6.277308e-20,-6.673903e-11
16904,8452.000000,3,3.787193e-12,8.371970e-12,3.077927e-16,-2.841862e-20,1.357723e-10
16905,8452.500000,3,4.810374e-12,8.397505e-12,3.847521e-16,-1.036722e-19,-1.549281e-10
16906,8453.000000,3,2.664535e-12,8.427703e-12,3.078106e-16,-1.837367e-19,1.481015e-10
16907,8453.500000,3,2.721379e-12,8.458789e-12,3.847741e-16,4.840330e-20,6.278189e-11
16908,8454.000000,3,3.829825e-12,8.490320e-12,3.078285e-16,5.770412e-21,1.329787e-10
16909,8454.500000,3,2.735590e-12,8.518297e-12,3.078374e-16,2.750541e-20,2.302422e-10
16910,8455.000000,3,3.396394e-12,8.556933e-12,3.078464e-16,1.889611e-20,7.514359e-11
16911,8455.500000,3,4.966694e-12,8.582912e-12,3.848188e-16,1.322563e-19,2.401451e-10
16912,8456.000000,3,3.282707e-12,8.611556e-12,3.078643e-16,1.526247e-19,-2.780287e-11
16913,8456.500000,3,2.629008e-12,8.643308e-12,3.078732e-16,9.557907e-20,6.288126e-11
16914,8457.000000,3,3.382183e-12,8.669954e-12,3.078822e-16,-1.179063e-19,-4.526668e-11
16915,8457.500000,3,4.121148e-12,8.699486e-12,3.078911e-16,3.221041e-20,5.532216e-11
16916,8458.000000,3,2.955858e-12,8.729018e-12,3.328750e-16,7.826452e-20,6.743583e-11
16917,8458.500000,3,2.934541e-12,8.752110e-12,3.079090e-16,-6.247199e-20,1.507283e-11
16918,8459.000000,3,2.842171e-12,8.780532e-12,3.079180e-16,-3.175050e-20,-8.927098e-11
16919,8459.500000,3,4.106937e-12,8.810286e-12,3.079269e-16,-2.821017e-20,1.024645e-10
16920,8460.000000,3,2.167155e-12,8.839374e-12,3.079359e-16,-9.454674e-20,-4.435258e-12
16921,8460.500000,3,2.962963e-12,7.188250e-12,3.849311e-16,6.295837e-20,-2.221439e-10
16922,8461.000000,3,2.074785e-12,4.875655e-12,3.079538e-16,1.507752e-19,9.510595e-11
16923,8461.500000,3,2.984279e-12,3.555156e-12,3.079628e-16,6.402378e-20,-1.342035e-11
16924,8462.000000,3,2.067679e-12,2.374989e-12,3.079717e-16,-4.112742e-21,-8.384796e-11
16925,8462.500000,3,2.444267e-12,1.416423e-12,3.079807e-16,4.808897e-20,2.020910e-10
16926,8463.000000,3,2.003731e-12,7.263079e-13,3.079896e-16,1.301651e-20,2.175808e-10
16927,8463.500000,3,1.548983e-12,7.924772e-13,3.079986e-16,4.366521e-20,-6.586037e-12
16928,8464.000000,3,2.330580e-12,1.046496e-12,3.080076e-16,-8.956712e-20,1.795261e-10
16929,8464.500000,3,1.584510e-12,1.691536e-12,3.080165e-16,-6.541675e-20,-6.398659e-12
16930,8465.000000,3,1.712408e-12,2.334355e-12,3.080255e-16,-1.926371e-19,-9.280698e-11
16931,8465.500000,3,1.236344e-12,2.943201e-12,3.080345e-16,6.107902e-20,-3.456890e-11
16932,8466.000000,3,1.804779e-12,3.519851e-12,3.080434e-16,6.925818e-20,1.798317e-10
16933,8466.500000,3,1.918465e-12,4.073630e-12,3.080524e-16,-1.616973e-20,-4.009984e-11
16934,8467.000000,3,1.264766e-12,4.607648e-12,3.080614e-16,-6.576417e-20,8.731757e-11
16935,8467.500000,3,1.627143e-12,5.111245e-12,3.080703e-16,-4.895586e-20,-9.729381e-11
16936,8468.000000,3,1.733724e-12,5.608847e-12,3.080793e-16,-2.884544e-20,1.283209e-10
16937,8468.500000,3,2.138734e-12,6.075362e-12,3.080883e-16,1.776850e-19,2.242333e-10
16938,8469.000000,3,1.193712e-12,6.532108e-12,3.080972e-16,-8.322760e-20,1.836678e-11
16939,8469.500000,3,1.961098e-12,6.980194e-12,3.081062e-16,3.150235e-20,-1.235781e-11
16940,8470.000000,3,1.797673e-12,7.412515e-12,3.081151e-16,-1.017598e-19,-3.064721e-11
16941,8470.500000,3,1.939782e-12,7.829515e-12,3.081241e-16,1.930970e-20,6.047859e-11
16942,8471.000000,3,2.494005e-12,8.239853e-12,3.081330e-16,7.543556e-20,5.515235e-11
16943,8471.500000,3,1.953993e-12,8.637979e-12,3.081419e-16,2.289967e-20,4.757306e-13
