step,time_s,picard_iterations,picard_final_delta,linear_normalized_inf_residual,moisture_balance_residual,energy_balance_residual
3954,988.500000,4,3.241851e-14,1.268053e-16,2.055048e-20,-2.405631e-12
3955,988.750000,4,3.264056e-14,1.268074e-16,-9.098987e-21,1.263878e-12
3956,989.000000,4,3.241851e-14,1.268096e-16,2.396508e-20,4.241052e-13
3957,989.250000,4,3.241851e-14,1.268118e-16,-3.771944e-21,3.904432e-12
3958,989.500000,4,3.241851e-14,1.268139e-16,3.599559e-20,7.864820e-13
3959,989.750000,4,3.219647e-14,1.268161e-16,-2.299562e-21,2.428724e-12
3960,990.000000,4,3.264056e-14,1.585228e-16,4.033333e-21,8.894885e-12
3961,990.250000,4,3.219647e-14,1.268204e-16,2.678080e-20,2.301714e-12
3962,990.500000,4,3.241851e-14,1.268226e-16,-1.535578e-20,-4.951595e-14
3963,990.750000,4,3.241851e-14,1.268247e-16,-2.176478e-20,-1.788791e-12
3964,991.000000,4,3.241851e-14,1.268269e-16,-4.433357e-20,6.563639e-13
3965,991.250000,4,3.241851e-14,1.268291e-16,1.829724e-20,1.529665e-12
3966,991.500000,4,3.286260e-14,1.268312e-16,-1.478337e-20,-5.180301e-13
3967,991.750000,4,3.241851e-14,1.564854e-16,2.475255e-20,-6.790346e-12
3968,992.000000,4,3.241851e-14,1.535814e-16,3.940688e-21,-3.754108e-12
3969,992.250000,4,3.241851e-14,1.268377e-16,2.312797e-21,3.379075e-12
3970,992.500000,4,3.264056e-14,1.268399e-16,2.266475e-21,7.386980e-12
3971,992.750000,4,3.286260e-14,1.268420e-16,-3.313355e-20,5.684342e-14
3972,993.000000,4,3.241851e-14,1.268442e-16,3.899991e-20,2.766676e-12
3973,993.250000,4,3.286260e-14,1.390651e-16,5.019332e-21,1.610934e-12
3974,993.500000,4,3.219647e-14,1.268485e-16,4.274208e-20,-8.118839e-12
3975,993.750000,4,3.286260e-14,1.390542e-16,-1.643112e-20,-4.902745e-12
3976,994.000000,4,3.241851e-14,1.268528e-16,3.547281e-20,1.400879e-12
3977,994.250000,4,3.286260e-14,1.268550e-16,-2.617530e-20,8.282264e-14
3978,994.500000,4,3.219647e-14,1.268571e-16,7.110445e-21,-1.400657e-12
3979,994.750000,4,3.241851e-14,1.268593e-16,2.708520e-20,1.801226e-12
3980,995.000000,4,3.241851e-14,1.902922e-16,1.198750e-20,1.888045e-12
3981,995.250000,4,3.264056e-14,1.506064e-16,4.105463e-20,-1.507461e-12
3982,995.500000,4,3.219647e-14,1.268658e-16,4.063111e-21,2.722045e-12
3983,995.750000,4,3.286260e-14,1.268679e-16,1.337386e-20,-8.890666e-13
3984,996.000000,4,3.308465e-14,1.268701e-16,3.880139e-20,-2.065015e-13
3985,996.250000,4,3.264056e-14,1.268722e-16,6.412304e-21,5.697220e-12
3986,996.500000,4,3.241851e-14,1.268744e-16,1.741381e-20,2.948308e-12
3987,996.750000,4,3.219647e-14,1.360929e-16,-2.510328e-20,-6.576961e-13
3988,997.000000,4,3.241851e-14,1.268787e-16,2.091774e-20,-7.571721e-13
3989,997.250000,4,3.219647e-14,1.268809e-16,4.069729e-22,-1.533440e-12
3990,997.500000,4,3.264056e-14,1.331816e-16,-3.096964e-21,1.671996e-12
3991,997.750000,4,3.264056e-14,1.268852e-16,2.962630e-20,-1.834533e-12
3992,998.000000,4,3.219647e-14,1.273811e-16,-3.319972e-20,-7.149836e-14
3993,998.250000,4,3.219647e-14,1.268895e-16,1.507454e-20,1.279199e-12
3994,998.500000,4,3.264056e-14,1.268917e-16,-2.254233e-20,7.447376e-13
3995,998.750000,4,3.264056e-14,1.268938e-16,1.455176e-20,3.615996e-12
3996,999.000000,4,3.264056e-14,1.268960e-16,3.368941e-20,7.849277e-13
3997,999.250000,4,3.264056e-14,1.268981e-16,1.961411e-20,2.752243e-12
3998,999.500000,4,3.241851e-14,1.269003e-16,3.237254e-20,5.775380e-13
3999,999.750000,4,3.264056e-14,1.903537e-16,2.224454e-20,-7.283063e-13
4000,1000.000000,4,3.264056e-14,1.562824e-16,-4.218621e-21,-2.442491e-15
4001,1000.250000,4,3.264056e-14,1.447002e-16,8.672162e-21,-7.382983e-13
4002,1000.500000,4,3.286260e-14,1.269089e-16,-4.076346e-21,-2.423839e-12
4003,1000.750000,4,3.264056e-14,1.586388e-16,4.384057e-21,-9.223733e-13
4004,1001.000000,4,3.197442e-14,1.302150e-16,4.470084e-21,-3.719247e-13
4005,1001.250000,4,3.241851e-14,1.586442e-16,-7.798659e-21,3.148148e-12
4006,1001.500000,4,3.241851e-14,1.562457e-16,1.799283e-20,-1.227241e-12
4007,1001.750000,4,3.241851e-14,1.269197e-16,-2.743262e-20,4.825917e-12
4008,1002.000000,4,3.264056e-14,1.269218e-16,-2.216844e-22,-3.235634e-12
4009,1002.250000,4,3.241851e-14,1.269240e-16,2.040158e-20,3.542500e-12
4010,1002.500000,4,3.241851e-14,1.269262e-16,-2.420661e-20,7.003287e-13
4011,1002.750000,4,3.264056e-14,1.269283e-16,-1.040593e-20,-2.484679e-13
4012,1003.000000,4,3.264056e-14,1.301743e-16,1.207353e-20,9.570122e-14
4013,1003.250000,4,3.264056e-14,1.269326e-16,-2.170522e-20,6.514789e-13
4014,1003.500000,4,3.264056e-14,1.586685e-16,-4.118698e-20,-6.167289e-12
4015,1003.750000,4,3.241851e-14,1.272667e-16,2.445808e-20,-1.059597e-12
4016,1004.000000,4,3.286260e-14,1.269391e-16,-9.168470e-21,-8.151257e-13
4017,1004.250000,4,3.219647e-14,1.269412e-16,1.411832e-20,-5.506706e-13
4018,1004.500000,4,3.286260e-14,1.269434e-16,-2.220153e-20,-2.045919e-12
4019,1004.750000,4,3.219647e-14,1.269455e-16,6.375908e-21,2.001732e-12
4020,1005.000000,4,3.264056e-14,1.904215e-16,9.989033e-21,-1.240785e-12
4021,1005.250000,4,3.264056e-14,1.269498e-16,1.226543e-20,-1.380229e-12
4022,1005.500000,4,3.241851e-14,1.586900e-16,-1.805570e-20,2.153833e-14
4023,1005.750000,4,3.264056e-14,1.586927e-16,5.591741e-21,1.413536e-12
4024,1006.000000,4,3.241851e-14,1.269563e-16,-8.122914e-21,1.105116e-12
4025,1006.250000,4,3.241851e-14,1.269585e-16,-3.846721e-20,-1.123546e-13
4026,1006.500000,4,3.197442e-14,1.269606e-16,4.228547e-21,-3.201439e-12
4027,1006.750000,4,3.219647e-14,1.272074e-16,1.660979e-20,2.064793e-12
4028,1007.000000,4,3.264056e-14,1.329844e-16,2.650948e-20,2.045031e-12
4029,1007.250000,4,3.264056e-14,1.269671e-16,-1.067063e-20,-1.485034e-12
4030,1007.500000,4,3.197442e-14,1.269692e-16,6.140989e-21,1.665335e-13
4031,1007.750000,4,3.241851e-14,1.269714e-16,3.826868e-20,4.856116e-13
4032,1008.000000,4,3.264056e-14,1.269735e-16,4.174615e-20,4.100276e-12
4033,1008.250000,4,3.264056e-14,1.269757e-16,2.386912e-20,3.485656e-12
4034,1008.500000,4,3.264056e-14,1.269778e-16,-3.376882e-20,-4.226619e-12
4035,1008.750000,4,3.241851e-14,1.269800e-16,2.383604e-20,2.583045e-12
4036,1009.000000,4,3.241851e-14,1.269821e-16,2.873956e-20,-4.358958e-12
4037,1009.250000,4,3.219647e-14,1.098184e-16,1.010815e-20,2.181144e-12
4038,1009.500000,4,3.241851e-14,9.825480e-17,-3.222034e-20,4.381162e-12
4039,1009.750000,4,3.264056e-14,9.825101e-17,9.208175e-21,3.045342e-12
4040,1010.000000,4,3.264056e-14,9.524305e-17,-3.900984e-21,-5.624390e-13
4041,1010.250000,4,3.264056e-14,1.269929e-16,2.108318e-20,1.043388e-12
4042,1010.500000,4,3.219647e-14,1.269950e-16,-1.935603e-20,-3.432143e-12
4043,1010.750000,4,3.219647e-14,1.904958e-16,-1.516718e-20,1.318945e-13
4044,1011.000000,4,3.219647e-14,1.587492e-16,-6.478479e-21,4.456435e-13
4045,1011.250000,4,3.241851e-14,1.270015e-16,3.309384e-20,7.067014e-12
4046,1011.500000,4,3.264056e-14,1.328919e-16,8.506725e-21,2.341238e-12
4047,1011.750000,4,3.241851e-14,1.270058e-16,4.934960e-20,3.149259e-12
4048,1012.000000,4,3.219647e-14,1.270079e-16,6.266720e-21,-8.981038e-12
4049,1012.250000,4,3.241851e-14,1.270101e-16,-6.180694e-21,-3.230527e-12
4050,1012.500000,4,3.286260e-14,1.270122e-16,1.350951e-20,1.498801e-13
4051,1012.750000,4,3.286260e-14,1.270144e-16,4.278178e-21,4.920953e-12
4052,1013.000000,4,3.219647e-14,1.270165e-16,1.463779e-20,-3.442802e-12
4053,1013.250000,4,3.219647e-14,1.270187e-16,1.423412e-20,1.378453e-12
4054,1013.500000,4,3.241851e-14,1.587760e-16,9.396772e-22,2.402967e-12
4055,1013.750000,4,3.219647e-14,1.270230e-16,-5.968935e-21,7.986944e-13
4056,1014.000000,4,3.286260e-14,1.270251e-16,1.438633e-20,-4.405365e-13
4057,1014.250000,4,3.264056e-14,1.587841e-16,2.240005e-21,5.616396e-12
4058,1014.500000,4,3.241851e-14,1.270294e-16,-4.625594e-21,-1.584732e-12
4059,1014.750000,4,3.241851e-14,1.587895e-16,-1.402237e-20,-1.989742e-12
4060,1015.000000,4,3.286260e-14,1.270337e-16,-1.303637e-20,-1.933342e-12
4061,1015.250000,4,3.219647e-14,1.270359e-16,-1.913434e-20,1.706635e-12
4062,1015.500000,4,3.264056e-14,1.270380e-16,1.786710e-21,-7.263079e-13
4063,1015.750000,4,3.241851e-14,1.270402e-16,-8.900463e-21,-1.860734e-12
4064,1016.000000,4,3.219647e-14,1.270423e-16,2.395515e-21,6.223910e-13
4065,1016.250000,4,3.264056e-14,1.270444e-16,8.096444e-21,4.369616e-12
4066,1016.500000,4,3.197442e-14,1.270466e-16,-7.487639e-21,1.436407e-12
4067,1016.750000,4,3.197442e-14,1.270487e-16,1.203051e-20,4.009015e-12
4068,1017.000000,4,3.219647e-14,1.443257e-16,-2.319414e-20,-2.935430e-13
4069,1017.250000,4,3.264056e-14,1.588163e-16,1.013131e-20,7.073009e-12
4070,1017.500000,4,3.264056e-14,1.270552e-16,-2.977850e-22,2.733813e-12
4071,1017.750000,4,3.219647e-14,1.270573e-16,-2.312466e-20,5.253353e-12
4072,1018.000000,4,3.264056e-14,1.270595e-16,2.643669e-21,4.907408e-12
4073,1018.250000,4,3.241851e-14,1.270616e-16,1.736748e-20,-2.418954e-12
4074,1018.500000,4,3.219647e-14,1.270638e-16,-1.006182e-20,-2.932321e-12
4075,1018.750000,4,3.219647e-14,1.270659e-16,2.762783e-21,-2.728928e-13
4076,1019.000000,4,3.264056e-14,1.270681e-16,9.734261e-21,1.934009e-12
4077,1019.250000,4,3.241851e-14,1.270702e-16,-3.546950e-21,-3.245404e-12
4078,1019.500000,4,3.219647e-14,1.500413e-16,-8.993108e-21,-1.219025e-13
4079,1019.750000,4,3.219647e-14,1.270745e-16,2.805797e-21,2.462475e-13
4080,1020.000000,4,3.264056e-14,1.270766e-16,-1.175258e-20,2.775113e-12
4081,1020.250000,4,3.219647e-14,1.270788e-16,2.918955e-20,-3.373968e-12
4082,1020.500000,4,3.241851e-14,1.270809e-16,-1.363855e-20,-9.698908e-13
4083,1020.750000,4,3.241851e-14,1.557819e-16,-6.243559e-21,2.070566e-12
4084,1021.000000,4,3.219647e-14,1.270852e-16,-1.771490e-20,6.217249e-14
4085,1021.250000,4,3.241851e-14,1.270874e-16,2.000454e-20,8.082424e-12
4086,1021.500000,4,3.197442e-14,1.270895e-16,-2.274085e-20,1.595613e-12
4087,1021.750000,4,3.264056e-14,1.326818e-16,2.593708e-20,9.878764e-13
4088,1022.000000,4,3.264056e-14,1.270938e-16,-1.727153e-21,-2.107203e-12
4089,1022.250000,4,3.264056e-14,1.270959e-16,8.255263e-21,-1.624478e-12
4090,1022.500000,4,3.264056e-14,1.270981e-16,-1.174596e-20,9.343637e-13
4091,1022.750000,4,3.241851e-14,1.271002e-16,-2.235704e-20,5.825118e-12
4092,1023.000000,4,3.241851e-14,1.271024e-16,3.702460e-21,1.701528e-12
4093,1023.250000,4,3.264056e-14,1.271045e-16,-3.133360e-21,3.717027e-12
4094,1023.500000,4,3.241851e-14,1.499450e-16,5.598358e-21,-1.708855e-12
4095,1023.750000,4,3.264056e-14,1.271088e-16,-4.477032e-20,-6.670664e-12
4096,1024.000000,4,3.286260e-14,1.383993e-16,-2.348200e-20,-5.472067e-12
4097,1024.250000,4,3.264056e-14,1.271131e-16,-1.247057e-20,-1.923350e-12
4098,1024.500000,4,3.308465e-14,1.271152e-16,-1.958764e-21,-3.179679e-13
4099,1024.750000,4,3.286260e-14,1.271174e-16,3.235931e-21,-5.116796e-12
4100,1025.000000,4,3.264056e-14,1.271195e-16,-1.406207e-21,1.555645e-12
4101,1025.250000,4,3.264056e-14,1.271217e-16,-7.027726e-21,8.264500e-13
4102,1025.500000,4,3.264056e-14,1.271238e-16,-1.935603e-21,-4.058087e-12
4103,1025.750000,4,3.219647e-14,1.271259e-16,1.037946e-20,2.038369e-13
4104,1026.000000,4,3.264056e-14,1.271281e-16,-1.567011e-20,4.006129e-12
4105,1026.250000,4,3.219647e-14,1.271302e-16,3.428498e-20,3.286260e-13
4106,1026.500000,4,3.241851e-14,1.325769e-16,2.342245e-20,-1.533440e-12
4107,1026.750000,4,3.241851e-14,1.271345e-16,1.116032e-20,-1.124434e-12
4108,1027.000000,4,3.264056e-14,1.271367e-16,1.610024e-20,-1.688427e-12
4109,1027.250000,4,3.241851e-14,1.271388e-16,4.226231e-20,4.883205e-12
4110,1027.500000,4,3.264056e-14,1.271409e-16,4.568684e-20,5.127898e-12
4111,1027.750000,4,3.286260e-14,1.271431e-16,-1.654361e-20,9.392487e-13
4112,1028.000000,4,3.286260e-14,1.271452e-16,-3.808340e-21,-7.340795e-13
4113,1028.250000,4,3.197442e-14,1.325372e-16,4.896909e-21,3.303136e-12
4114,1028.500000,4,3.241851e-14,1.907243e-16,-2.794547e-20,-7.571721e-13
4115,1028.750000,4,3.219647e-14,1.271516e-16,-2.296253e-21,3.924416e-12
4116,1029.000000,4,3.219647e-14,1.271538e-16,-6.557888e-21,-1.371792e-12
4117,1029.250000,4,3.241851e-14,1.296336e-16,3.689887e-20,-4.615863e-12
4118,1029.500000,4,3.241851e-14,1.271581e-16,4.838345e-20,-2.576606e-12
4119,1029.750000,4,3.264056e-14,1.271602e-16,-1.836672e-20,8.048673e-12
4120,1030.000000,4,3.219647e-14,1.271623e-16,3.236592e-20,-5.569323e-12
4121,1030.250000,4,3.286260e-14,1.271645e-16,1.058129e-20,-5.639933e-14
4122,1030.500000,4,3.241851e-14,1.907499e-16,-1.662633e-20,6.532552e-13
4123,1030.750000,4,3.241851e-14,1.271688e-16,9.899698e-21,5.293987e-12
4124,1031.000000,4,3.219647e-14,1.271709e-16,1.754616e-20,1.451728e-12
4125,1031.250000,4,3.241851e-14,1.382277e-16,2.724071e-20,-3.970602e-12
4126,1031.500000,4,3.219647e-14,1.271752e-16,2.002439e-20,-1.168399e-12
4127,1031.750000,4,3.241851e-14,1.271773e-16,6.815968e-22,2.409184e-12
4128,1032.000000,4,3.241851e-14,1.271795e-16,-1.538556e-21,-2.874589e-12
4129,1032.250000,4,3.241851e-14,1.589770e-16,2.900095e-20,2.194245e-12
4130,1032.500000,4,3.241851e-14,1.468348e-16,-6.978096e-21,-7.700507e-13
4131,1032.750000,4,3.241851e-14,1.271859e-16,5.111976e-21,-5.282885e-12
4132,1033.000000,4,3.219647e-14,1.271880e-16,2.021629e-21,1.147660e-11
4133,1033.250000,4,3.219647e-14,1.589877e-16,8.645692e-21,2.651657e-12
4134,1033.500000,4,3.264056e-14,1.271923e-16,-6.726633e-21,-1.209255e-12
4135,1033.750000,4,3.264056e-14,1.271944e-16,-1.979609e-20,-3.159251e-12
4136,1034.000000,4,3.241851e-14,1.324042e-16,-1.303637e-20,-9.223733e-13
4137,1034.250000,4,3.241851e-14,1.323983e-16,3.573420e-21,1.143530e-12
4138,1034.500000,4,3.219647e-14,1.272008e-16,-3.150896e-20,-3.792522e-13
4139,1034.750000,4,3.264056e-14,1.093628e-16,2.209896e-20,6.082690e-12
4140,1035.000000,4,3.219647e-14,1.381364e-16,3.017886e-20,-5.351275e-13
4141,1035.250000,4,3.241851e-14,1.323748e-16,1.987880e-20,-3.504308e-12
4142,1035.500000,4,3.264056e-14,1.272094e-16,-3.679299e-21,-5.533352e-13
4143,1035.750000,4,3.241851e-14,1.553827e-16,9.062591e-21,-6.876277e-12
4144,1036.000000,4,3.264056e-14,1.590170e-16,-8.390920e-21,-5.357936e-12
4145,1036.250000,4,3.264056e-14,1.590197e-16,-2.853442e-20,-3.292921e-12
4146,1036.500000,4,3.264056e-14,1.590223e-16,2.693631e-20,2.145839e-12
4147,1036.750000,4,3.241851e-14,1.754936e-16,-4.272553e-20,3.153477e-12
4148,1037.000000,4,3.241851e-14,1.352103e-16,9.105604e-21,1.068479e-12
4149,1037.250000,4,3.264056e-14,1.272242e-16,9.419933e-21,-1.671996e-12
4150,1037.500000,4,3.219647e-14,1.272263e-16,-1.498520e-20,-4.825917e-12
4151,1037.750000,4,3.241851e-14,1.380686e-16,1.854870e-20,6.665335e-12
4152,1038.000000,4,3.241851e-14,1.272306e-16,3.200527e-20,8.681944e-13
4153,1038.250000,4,3.286260e-14,1.294276e-16,-1.023719e-20,4.172662e-12
4154,1038.500000,4,3.197442e-14,1.272348e-16,1.153090e-20,1.584510e-12
4155,1038.750000,4,3.219647e-14,1.351678e-16,1.551129e-20,-3.453238e-12
4156,1039.000000,4,3.264056e-14,1.294102e-16,3.293171e-20,2.631673e-12
4157,1039.250000,4,3.286260e-14,1.272412e-16,-9.926167e-23,3.319123e-12
4158,1039.500000,4,3.219647e-14,1.590541e-16,2.767085e-20,-2.753353e-13
4159,1039.750000,4,3.219647e-14,1.437696e-16,2.420330e-20,-2.882139e-13
4160,1040.000000,4,3.264056e-14,1.272475e-16,3.662756e-21,6.870060e-13
4161,1040.250000,4,3.264056e-14,1.272497e-16,-3.424528e-21,3.237410e-13
4162,1040.500000,4,3.241851e-14,1.272518e-16,1.663626e-20,-3.260947e-12
4163,1040.750000,4,3.241851e-14,1.272539e-16,-4.073037e-21,7.194245e-13
4164,1041.000000,4,3.241851e-14,1.272560e-16,8.242028e-21,3.268052e-12
4165,1041.250000,4,3.308465e-14,1.272581e-16,1.199081e-20,2.962075e-12
4166,1041.500000,4,3.219647e-14,1.272602e-16,1.080629e-20,-1.682210e-12
4167,1041.750000,4,3.219647e-14,1.322201e-16,7.179928e-21,4.571454e-12
4168,1042.000000,4,3.241851e-14,1.590806e-16,1.999130e-20,-4.767298e-12
4169,1042.250000,4,3.286260e-14,1.272666e-16,-3.840434e-20,-2.918110e-12
4170,1042.500000,4,3.241851e-14,1.272687e-16,-2.035195e-20,6.280754e-12
4171,1042.750000,4,3.286260e-14,1.207007e-16,-2.165228e-20,1.664002e-12
4172,1043.000000,4,3.197442e-14,1.590912e-16,-5.644681e-21,3.434142e-12
4173,1043.250000,4,3.264056e-14,1.272751e-16,1.185846e-20,1.005862e-12
4174,1043.500000,4,3.219647e-14,1.321778e-16,-2.649294e-20,-1.604494e-12
4175,1043.750000,4,3.241851e-14,1.909190e-16,-2.355480e-20,1.726175e-12
4176,1044.000000,4,3.241851e-14,1.350389e-16,3.851353e-21,2.281286e-12
4177,1044.250000,4,3.264056e-14,1.909253e-16,5.585123e-21,-3.280487e-12
4178,1044.500000,4,3.264056e-14,1.091704e-16,-3.012261e-20,7.370105e-12
4179,1044.750000,4,3.241851e-14,1.272878e-16,-1.938250e-20,3.841816e-12
4180,1045.000000,4,3.219647e-14,1.272899e-16,1.781085e-20,-2.526868e-13
4181,1045.250000,4,3.219647e-14,1.272920e-16,2.604626e-20,4.323653e-12
4182,1045.500000,4,3.264056e-14,1.321294e-16,2.024276e-20,-4.324541e-12
4183,1045.750000,4,3.264056e-14,1.272963e-16,5.370057e-21,-7.993606e-13
4184,1046.000000,4,3.241851e-14,1.272984e-16,-1.896891e-20,5.817569e-12
4185,1046.250000,4,3.219647e-14,1.378551e-16,-5.724090e-22,-2.006839e-12
4186,1046.500000,4,3.264056e-14,1.292332e-16,7.047579e-21,-1.958433e-13
4187,1046.750000,4,3.241851e-14,1.273047e-16,-1.475028e-20,3.429257e-12
4188,1047.000000,4,3.241851e-14,1.273068e-16,3.184314e-20,-7.904788e-14
4189,1047.250000,4,3.264056e-14,1.320867e-16,1.240771e-20,1.151079e-12
4190,1047.500000,4,3.219647e-14,1.273111e-16,2.433565e-20,5.015099e-12
4191,1047.750000,4,3.286260e-14,1.273132e-16,-3.369272e-20,5.568435e-12
4192,1048.000000,4,3.286260e-14,1.378105e-16,2.958329e-20,4.929390e-12
4193,1048.250000,4,3.264056e-14,1.909761e-16,1.310254e-20,-1.771472e-12
4194,1048.500000,4,3.264056e-14,1.377978e-16,8.457095e-21,-2.321698e-12
4195,1048.750000,4,3.241851e-14,1.291794e-16,-1.036623e-20,1.743938e-12
4196,1049.000000,4,3.241851e-14,1.273238e-16,-1.430361e-20,1.306955e-12
4197,1049.250000,4,3.219647e-14,1.550009e-16,8.754880e-21,-1.798561e-12
4198,1049.500000,4,3.241851e-14,1.909920e-16,1.220919e-21,6.643575e-13
4199,1049.750000,4,3.219647e-14,1.377658e-16,1.970344e-20,-5.266898e-13
4200,1050.000000,4,3.241851e-14,1.273322e-16,-2.460697e-20,4.091838e-12
4201,1050.250000,4,3.241851e-14,1.320133e-16,2.780981e-20,-3.574918e-13
4202,1050.500000,4,3.241851e-14,1.273364e-16,1.287093e-20,2.500222e-13
4203,1050.750000,4,3.241851e-14,1.273386e-16,1.251028e-20,1.207923e-13
4204,1051.000000,4,3.219647e-14,1.090392e-16,-6.839129e-21,-1.846079e-12
4205,1051.250000,4,3.264056e-14,1.273428e-16,4.264943e-21,3.478995e-12
4206,1051.500000,4,3.241851e-14,1.591811e-16,-1.555100e-20,1.268763e-12
4207,1051.750000,4,3.264056e-14,1.273470e-16,1.099158e-20,-3.660183e-12
4208,1052.000000,4,3.264056e-14,1.910237e-16,1.536240e-20,1.185274e-12
4209,1052.250000,4,3.241851e-14,1.591891e-16,-1.321504e-20,3.497647e-12
4210,1052.500000,4,3.241851e-14,1.273534e-16,-1.427052e-20,4.109157e-12
4211,1052.750000,4,3.286260e-14,1.405572e-16,2.106664e-20,-6.187051e-12
4212,1053.000000,4,3.219647e-14,1.591970e-16,7.610062e-21,1.633360e-12
4213,1053.250000,4,3.219647e-14,1.319393e-16,3.467541e-21,-4.245049e-12
4214,1053.500000,4,3.219647e-14,1.592023e-16,1.124966e-22,-1.429967e-12
4215,1053.750000,4,3.197442e-14,1.606067e-16,1.191802e-20,1.687539e-13
4216,1054.000000,4,3.219647e-14,1.273660e-16,6.911921e-21,3.927969e-12
4217,1054.250000,4,3.197442e-14,1.204437e-16,3.046010e-20,1.627143e-12
4218,1054.500000,4,3.241851e-14,1.273703e-16,3.468534e-20,-2.691181e-13
4219,1054.750000,4,3.286260e-14,1.273724e-16,5.856439e-22,7.127632e-13
4220,1055.000000,4,3.219647e-14,1.490997e-16,-1.577268e-20,6.803447e-13
4221,1055.250000,4,3.219647e-14,1.273766e-16,1.490579e-20,-1.876277e-12
4222,1055.500000,4,3.264056e-14,1.273787e-16,1.039601e-20,-1.292300e-12
4223,1055.750000,4,3.264056e-14,1.273808e-16,9.575443e-21,-2.110312e-12
4224,1056.000000,4,3.264056e-14,1.273829e-16,3.958886e-20,5.611955e-12
4225,1056.250000,4,3.241851e-14,1.273850e-16,2.580804e-22,-2.171596e-12
4226,1056.500000,4,3.197442e-14,1.273872e-16,-1.000558e-20,3.292921e-12
4227,1056.750000,4,3.219647e-14,1.273893e-16,3.828192e-21,3.550937e-12
4228,1057.000000,4,3.219647e-14,1.273914e-16,-3.722313e-21,1.810108e-12
4229,1057.250000,4,3.197442e-14,1.273935e-16,-1.821121e-20,-1.707967e-12
4230,1057.500000,4,3.219647e-14,1.432975e-16,6.524801e-21,-3.108624e-14
4231,1057.750000,4,3.197442e-14,1.375591e-16,3.779554e-20,-2.283507e-12
4232,1058.000000,4,3.241851e-14,1.273998e-16,-2.045121e-20,-1.568079e-12
4233,1058.250000,4,3.219647e-14,1.274019e-16,-5.452775e-21,-1.052491e-12
4234,1058.500000,4,3.219647e-14,1.274040e-16,-2.855427e-21,1.673772e-12
4235,1058.750000,4,3.197442e-14,1.274062e-16,-2.178463e-20,-2.059242e-12
4236,1059.000000,4,3.264056e-14,1.274083e-16,2.322723e-21,-4.273915e-12
4237,1059.250000,4,3.219647e-14,1.274104e-16,1.843951e-20,5.621725e-12
4238,1059.500000,4,3.219647e-14,1.274125e-16,-8.519960e-21,-7.140954e-13
4239,1059.750000,4,3.197442e-14,1.274146e-16,-2.067952e-21,1.872724e-12
4240,1060.000000,4,3.241851e-14,1.274167e-16,1.158053e-21,1.139533e-12
4241,1060.250000,4,3.241851e-14,1.274188e-16,1.553114e-20,8.748557e-14
4242,1060.500000,4,3.241851e-14,1.274209e-16,-1.421096e-20,-4.694023e-13
4243,1060.750000,4,3.241851e-14,1.374808e-16,1.052835e-20,-1.972644e-12
4244,1061.000000,4,3.241851e-14,1.592814e-16,7.567048e-21,3.539835e-12
4245,1061.250000,4,3.197442e-14,1.274272e-16,-2.754842e-20,4.374279e-12
4246,1061.500000,4,3.197442e-14,1.274294e-16,-2.330664e-20,4.453327e-12
4247,1061.750000,4,3.175238e-14,1.274315e-16,-6.137680e-21,3.769873e-12
4248,1062.000000,4,3.219647e-14,1.317210e-16,-1.040593e-20,5.475620e-13
4249,1062.250000,4,3.241851e-14,1.274357e-16,-2.352833e-20,9.325873e-15
4250,1062.500000,4,3.241851e-14,1.274378e-16,-1.998468e-21,-9.974244e-13
4251,1062.750000,4,3.219647e-14,1.374283e-16,4.944224e-20,1.332268e-12
4252,1063.000000,4,3.197442e-14,1.274420e-16,-4.811213e-20,2.140066e-12
4253,1063.250000,4,3.241851e-14,1.911662e-16,2.891823e-21,-1.030287e-13
4254,1063.500000,4,3.197442e-14,1.274462e-16,2.534481e-20,2.533529e-12
4255,1063.750000,4,3.286260e-14,1.545773e-16,-2.270776e-20,-9.143797e-13
4256,1064.000000,4,3.219647e-14,1.593131e-16,1.446243e-20,-6.177281e-12
4257,1064.250000,4,3.197442e-14,1.274525e-16,-1.305291e-20,-4.239720e-12
4258,1064.500000,4,3.219647e-14,1.431066e-16,3.426182e-20,-1.656453e-12
4259,1064.750000,4,3.241851e-14,1.274568e-16,1.241433e-20,-7.727152e-13
4260,1065.000000,4,3.241851e-14,1.593236e-16,-1.477675e-20,-3.383960e-13
4261,1065.250000,4,3.264056e-14,1.345008e-16,5.757177e-22,5.580425e-12
4262,1065.500000,4,3.241851e-14,1.593289e-16,2.043798e-20,-9.920953e-13
4263,1065.750000,4,3.197442e-14,1.274652e-16,1.625575e-20,-2.940759e-12
4264,1066.000000,4,3.241851e-14,1.274673e-16,-1.731124e-20,4.936052e-12
4265,1066.250000,4,3.264056e-14,1.274694e-16,-4.228547e-21,-6.867396e-12
4266,1066.500000,4,3.241851e-14,1.516347e-16,-1.154082e-20,-1.888711e-12
4267,1066.750000,4,3.241851e-14,9.727042e-17,5.591741e-22,-1.179057e-12
4268,1067.000000,4,3.219647e-14,1.274757e-16,8.946786e-21,1.829648e-13
4269,1067.250000,4,3.219647e-14,1.912167e-16,3.348096e-20,4.451994e-12
4270,1067.500000,4,3.241851e-14,1.274799e-16,2.610582e-20,-4.291678e-12
4271,1067.750000,4,3.219647e-14,1.274820e-16,-3.436439e-20,3.971046e-12
