time_s,radius_cm,z_cm,temperature_C,delta_from_midplane_C,is_requested_sample_z
100,0,0,28.16697427,0.1669206619,True
100,0,0.125,28.10939251,0.1093389004,False
100,0,0.25,28.06996888,0.06991527648,True
100,0,0.375,28.04367107,0.04361746082,False
100,0,0.5,28.02658338,0.02652977156,True
100,0,0.625,28.01577291,0.01571930101,False
100,0,0.75,28.00911887,0.009065258434,False
100,0,0.875,28.00513767,0.005084058778,False
100,0,1,28.00282442,0.002770809194,True
100,0,1.125,28.00152022,0.001466612439,False
100,0,1.25,28.00080723,0.0007536245839,False
100,0,1.375,28.00042946,0.0003758484452,False
100,0,1.5,28.00023551,0.0001819017192,False
100,0,1.625,28.00013904,8.543334997e-05,False
100,0,1.75,28.00009255,3.894283724e-05,False
100,0,1.875,28.00007084,1.723117083e-05,False
100,0,2,28.00006101,7.402772813e-06,False
100,0,2.125,28.0000567,3.088831924e-06,False
100,0,2.25,28.00005486,1.252160832e-06,False
100,0,2.375,28.0000541,4.933463913e-07,False
100,0,2.5,28.0000538,1.889908603e-07,True
100,0,2.625,28.00005368,7.042149619e-08,False
100,0,2.75,28.00005363,2.553448297e-08,False
100,0,2.875,28.00005362,9.013149338e-09,False
100,0,3,28.00005361,3.098065804e-09,False
100,0,3.125,28.00005361,1.036937647e-09,False
100,0,3.25,28.00005361,3.376143809e-10,False
100,0,3.375,28.00005361,1.063895638e-10,False
100,0,3.5,28.00005361,3.188205255e-11,False
100,0,3.625,28.00005361,8.505196547e-12,False
100,0,3.75,28.00005361,1.406874617e-12,False
100,0,3.875,28.00005361,6.110667528e-13,False
100,0,4,28.00005361,1.151079232e-12,False
100,0,4.125,28.00005361,1.406874617e-12,False
100,0,4.25,28.00005361,1.520561455e-12,False
100,0,4.375,28.00005361,1.563194019e-12,False
100,0,4.5,28.00005361,1.524114168e-12,False
100,0,4.625,28.00005361,1.570299446e-12,False
100,0,4.75,28.00005361,1.652011861e-12,False
100,0,4.875,28.00005361,1.723066134e-12,False
100,0,5,28.00005361,1.623590151e-12,True
100,0,5.125,28.00005361,1.591615728e-12,False
100,0,5.25,28.00005361,1.424638185e-12,False
100,0,5.375,28.00005361,1.456612608e-12,False
100,0,5.5,28.00005361,1.488587031e-12,False
100,0,5.625,28.00005361,1.513456027e-12,False
100,0,5.75,28.00005361,1.389111048e-12,False
100,0,5.875,28.00005361,1.396216476e-12,False
100,0,6,28.00005361,1.389111048e-12,False
100,0,6.125,28.00005361,1.403321903e-12,False
100,0,6.25,28.00005361,1.367794766e-12,False
100,0,6.375,28.00005361,1.357136625e-12,False
100,0,6.5,28.00005361,1.310951347e-12,False
100,0,6.625,28.00005361,1.360689339e-12,False
100,0,6.75,28.00005361,1.335820343e-12,False
100,0,6.875,28.00005361,1.385558335e-12,False
100,0,7,28.00005361,1.335820343e-12,False
100,0,7.125,28.00005361,1.41042733e-12,False
100,0,7.25,28.00005361,1.527666882e-12,False
100,0,7.375,28.00005361,1.627142865e-12,False
100,0,7.5,28.00005361,1.627142865e-12,True
100,0,7.625,28.00005361,1.652011861e-12,False
100,0,7.75,28.00005361,1.620037438e-12,False
100,0,7.875,28.00005361,1.627142865e-12,False
100,0,8,28.00005361,1.620037438e-12,False
100,0,8.125,28.00005361,1.588063014e-12,False
100,0,8.25,28.00005361,1.481481604e-12,False
100,0,8.375,28.00005361,1.488587031e-12,False
100,0,8.5,28.00005361,1.517008741e-12,False
100,0,8.625,28.00005361,1.527666882e-12,False
100,0,8.75,28.00005361,1.481481604e-12,False
100,0,8.875,28.00005361,1.47792889e-12,False
100,0,9,28.00005361,1.413980044e-12,False
100,0,9.125,28.00005361,1.445954467e-12,False
100,0,9.25,28.00005361,1.43884904e-12,False
100,0,9.375,28.00005361,1.495692459e-12,False
100,0,9.5,28.00005361,1.43884904e-12,False
100,0,9.625,28.00005361,1.413980044e-12,False
100,0,9.75,28.00005361,1.527666882e-12,False
100,0,9.875,28.00005361,1.637801006e-12,False
100,0,10,28.00005361,1.701749852e-12,True
100,0,10.125,28.00005361,1.701749852e-12,False
100,0,10.25,28.00005361,1.616484724e-12,False
100,0,10.375,28.00005361,1.630695579e-12,False
100,0,10.5,28.00005361,1.609379296e-12,False
100,0,10.625,28.00005361,1.577404873e-12,False
100,0,10.75,28.00005361,1.524114168e-12,False
100,0,10.875,28.00005361,1.534772309e-12,False
100,0,11,28.00005361,1.54543045e-12,False
100,0,11.125,28.00005361,1.531219596e-12,False
100,0,11.25,28.00005361,1.566746732e-12,False
100,0,11.375,28.00005361,1.552535878e-12,False
100,0,11.5,28.00005361,1.520561455e-12,False
100,0,11.625,28.00005361,1.449507181e-12,False
100,0,11.75,28.00005361,1.378452907e-12,False
100,0,11.875,28.00005361,1.318056775e-12,False
100,0,12,28.00005361,1.19726451e-12,False
100,0,12.125,28.00005361,1.033839681e-12,False
100,0,12.25,28.00005361,8.242295735e-13,False
100,0,12.375,28.00005361,4.192202141e-13,False
100,0,12.5,28.00005361,0,True
100,1.5,0,28.19244504,0.159744698,True
100,1.5,0.125,28.13686868,0.1041683342,False
100,1.5,0.25,28.09902671,0.06632636317,True
100,1.5,0.375,28.07391667,0.04121632327,False
100,1.5,0.5,28.05768054,0.0249801902,True
100,1.5,0.625,28.04745439,0.01475404044,False
100,1.5,0.75,28.04118491,0.008484559858,False
100,1.5,0.875,28.03744686,0.004746511306,False
100,1.5,1,28.0352815,0.002581151071,True
100,1.5,1.125,28.03406391,0.00136356871,False
100,1.5,1.25,28.03339981,0.0006994690353,False
100,1.5,1.375,28.03304865,0.0003483063796,False
100,1.5,1.5,28.03286869,0.0001683420317,False
100,1.5,1.625,28.03277931,7.896820901e-05,False
100,1.5,1.75,28.0327363,3.595631811e-05,False
100,1.5,1.875,28.03271624,1.589394924e-05,False
100,1.5,2,28.03270717,6.822153793e-06,False
100,1.5,2.125,28.03270319,2.844244392e-06,False
100,1.5,2.25,28.0327015,1.152150766e-06,False
100,1.5,2.375,28.0327008,4.536332128e-07,False
100,1.5,2.5,28.03270052,1.736684681e-07,True
100,1.5,2.625,28.03270041,6.46744347e-08,False
100,1.5,2.75,28.03270037,2.343772465e-08,False
100,1.5,2.875,28.03270035,8.268649765e-09,False
100,1.5,3,28.03270035,2.840529589e-09,False
100,1.5,3.125,28.03270035,9.500205067e-10,False
100,1.5,3.25,28.03270035,3.088445055e-10,False
100,1.5,3.375,28.03270035,9.699263614e-11,False
100,1.5,3.5,28.03270035,2.872013738e-11,False
100,1.5,3.625,28.03270035,7.322142892e-12,False
100,1.5,3.75,28.03270035,8.881784197e-13,False
100,1.5,3.875,28.03270035,1.023181539e-12,False
100,1.5,4,28.03270035,1.609379296e-12,False
100,1.5,4.125,28.03270035,1.715960707e-12,False
100,1.5,4.25,28.03270035,1.733724275e-12,False
100,1.5,4.375,28.03270035,1.726618848e-12,False
100,1.5,4.5,28.03270035,1.776356839e-12,False
100,1.5,4.625,28.03270035,1.861621968e-12,False
100,1.5,4.75,28.03270035,1.88293825e-12,False
100,1.5,4.875,28.03270035,1.865174681e-12,False
100,1.5,5,28.03270035,1.88293825e-12,True
100,1.5,5.125,28.03270035,1.936228955e-12,False
100,1.5,5.25,28.03270035,1.900701818e-12,False
100,1.5,5.375,28.03270035,1.865174681e-12,False
100,1.5,5.5,28.03270035,1.893596391e-12,False
100,1.5,5.625,28.03270035,1.875832822e-12,False
100,1.5,5.75,28.03270035,1.918465387e-12,False
100,1.5,5.875,28.03270035,1.879385536e-12,False
100,1.5,6,28.03270035,1.850963827e-12,False
100,1.5,6.125,28.03270035,1.875832822e-12,False
100,1.5,6.25,28.03270035,1.907807246e-12,False
100,1.5,6.375,28.03270035,1.879385536e-12,False
100,1.5,6.5,28.03270035,1.765698698e-12,False
100,1.5,6.625,28.03270035,1.808331263e-12,False
100,1.5,6.75,28.03270035,1.794120408e-12,False
100,1.5,6.875,28.03270035,1.833200258e-12,False
100,1.5,7,28.03270035,1.886490963e-12,False
100,1.5,7.125,28.03270035,1.886490963e-12,False
100,1.5,7.25,28.03270035,1.811883976e-12,False
100,1.5,7.375,28.03270035,1.818989404e-12,False
100,1.5,7.5,28.03270035,1.865174681e-12,True
100,1.5,7.625,28.03270035,1.81543669e-12,False
100,1.5,7.75,28.03270035,1.779909553e-12,False
100,1.5,7.875,28.03270035,1.797673121e-12,False
100,1.5,8,28.03270035,1.833200258e-12,False
100,1.5,8.125,28.03270035,1.875832822e-12,False
100,1.5,8.25,28.03270035,1.946887096e-12,False
100,1.5,8.375,28.03270035,1.88293825e-12,False
100,1.5,8.5,28.03270035,1.865174681e-12,False
100,1.5,8.625,28.03270035,1.897149104e-12,False
100,1.5,8.75,28.03270035,1.968203378e-12,False
100,1.5,8.875,28.03270035,1.964650664e-12,False
100,1.5,9,28.03270035,1.843858399e-12,False
100,1.5,9.125,28.03270035,1.808331263e-12,False
100,1.5,9.25,28.03270035,1.822542117e-12,False
100,1.5,9.375,28.03270035,1.797673121e-12,False
100,1.5,9.5,28.03270035,1.772804126e-12,False
100,1.5,9.625,28.03270035,1.769251412e-12,False
100,1.5,9.75,28.03270035,1.804778549e-12,False
100,1.5,9.875,28.03270035,1.818989404e-12,False
100,1.5,10,28.03270035,1.886490963e-12,True
100,1.5,10.125,28.03270035,1.897149104e-12,False
100,1.5,10.25,28.03270035,1.85451654e-12,False
100,1.5,10.375,28.03270035,1.829647545e-12,False
100,1.5,10.5,28.03270035,1.826094831e-12,False
100,1.5,10.625,28.03270035,1.843858399e-12,False
100,1.5,10.75,28.03270035,1.865174681e-12,False
100,1.5,10.875,28.03270035,1.797673121e-12,False
100,1.5,11,28.03270035,1.779909553e-12,False
100,1.5,11.125,28.03270035,1.769251412e-12,False
100,1.5,11.25,28.03270035,1.769251412e-12,False
100,1.5,11.375,28.03270035,1.762145985e-12,False
100,1.5,11.5,28.03270035,1.776356839e-12,False
100,1.5,11.625,28.03270035,1.726618848e-12,False
100,1.5,11.75,28.03270035,1.655564574e-12,False
100,1.5,11.875,28.03270035,1.467270749e-12,False
100,1.5,12,28.03270035,1.325162202e-12,False
100,1.5,12.125,28.03270035,1.111999381e-12,False
100,1.5,12.25,28.03270035,7.567280136e-13,False
100,1.5,12.375,28.03270035,4.121147867e-13,False
100,1.5,12.5,28.03270035,0,True
300,0,0,28.78854351,0.7477463652,True
300,0,0.125,28.63002787,0.5892307234,False
300,0,0.25,28.50273703,0.4619398829,True
300,0,0.375,28.40086682,0.3600696749,False
300,0,0.5,28.31961836,0.2788212097,True
300,0,0.625,28.25508334,0.2142861982,False
300,0,0.75,28.20409676,0.1632996124,False
300,0,0.875,28.16408843,0.1232912843,False
300,0,1,28.13295488,0.0921577295,True
300,0,1.125,28.10896005,0.06816290203,False
300,0,1.25,28.09066382,0.04986667096,False
300,0,1.375,28.07687174,0.03607459175,False
300,0,1.5,28.06659865,0.0258015053,False
300,0,1.625,28.05904007,0.01824292183,False
300,0,1.75,28.05354751,0.01275035904,False
300,0,1.875,28.0496059,0.008808758267,False
300,0,2,28.04681255,0.006015401113,False
300,0,2.125,28.04485756,0.004060411458,False
300,0,2.25,28.04350629,0.002709140706,False
300,0,2.375,28.04258384,0.001786697538,False
300,0,2.5,28.04196189,0.001164745544,True
300,0,2.625,28.04154769,0.0007505411053,False
300,0,2.75,28.04127521,0.0004780620111,False
300,0,2.875,28.04109814,0.0003009976929,False
300,0,3,28.04098448,0.0001873328807,False
300,0,3.125,28.0409124,0.0001152495831,False
300,0,3.25,28.04086723,7.008768361e-05,False
300,0,3.375,28.04083928,4.213310555e-05,False
300,0,3.5,28.04082218,2.503727779e-05,False
300,0,3.625,28.04081185,1.470737596e-05,False
300,0,3.75,28.04080569,8.54024923e-06,False
300,0,3.875,28.04080205,4.902259867e-06,False
300,0,4,28.04079993,2.781737876e-06,False
300,0,4.125,28.04079871,1.56039437e-06,False
300,0,4.25,28.04079801,8.652782171e-07,False
300,0,4.375,28.04079762,4.743359696e-07,False
300,0,4.5,28.0407974,2.57058371e-07,False
300,0,4.625,28.04079728,1.37720793e-07,False
300,0,4.75,28.04079722,7.294514504e-08,False
300,0,4.875,28.04079718,3.819693717e-08,False
300,0,5,28.04079717,1.977431552e-08,True
300,0,5.125,28.04079716,1.012070427e-08,False
300,0,5.25,28.04079715,5.120973867e-09,False
300,0,5.375,28.04079715,2.561304058e-09,False
300,0,5.5,28.04079715,1.265956229e-09,False
300,0,5.625,28.04079715,6.180442824e-10,False
300,0,5.75,28.04079715,2.977245117e-10,False
300,0,5.875,28.04079715,1.41067602e-10,False
300,0,6,28.04079715,6.535216812e-11,False
300,0,6.125,28.04079715,2.920330644e-11,False
300,0,6.25,28.04079715,1.213251721e-11,False
300,0,6.375,28.04079715,4.192202141e-12,False
300,0,6.5,28.04079715,5.826450433e-13,False
300,0,6.625,28.04079715,1.133315664e-12,False
300,0,6.75,28.04079715,1.907807246e-12,False
300,0,6.875,28.04079715,2.287947609e-12,False
300,0,7,28.04079715,2.422950729e-12,False
300,0,7.125,28.04079715,2.582822844e-12,False
300,0,7.25,28.04079715,2.728484105e-12,False
300,0,7.375,28.04079715,2.845723657e-12,False
300,0,7.5,28.04079715,2.813749234e-12,True
300,0,7.625,28.04079715,2.852829084e-12,False
300,0,7.75,28.04079715,2.831512802e-12,False
300,0,7.875,28.04079715,2.856381798e-12,False
300,0,8,28.04079715,2.874145366e-12,False
300,0,8.125,28.04079715,2.820854661e-12,False
300,0,8.25,28.04079715,2.746247674e-12,False
300,0,8.375,28.04079715,2.803091093e-12,False
300,0,8.5,28.04079715,2.838618229e-12,False
300,0,8.625,28.04079715,2.859934511e-12,False
300,0,8.75,28.04079715,2.806643806e-12,False
300,0,8.875,28.04079715,2.788880238e-12,False
300,0,9,28.04079715,2.732036819e-12,False
300,0,9.125,28.04079715,2.724931392e-12,False
300,0,9.25,28.04079715,2.760458528e-12,False
300,0,9.375,28.04079715,2.785327524e-12,False
300,0,9.5,28.04079715,2.696509682e-12,False
300,0,9.625,28.04079715,2.689404255e-12,False
300,0,9.75,28.04079715,2.785327524e-12,False
300,0,9.875,28.04079715,2.909672503e-12,False
300,0,10,28.04079715,2.938094212e-12,True
300,0,10.125,28.04079715,2.927436071e-12,False
300,0,10.25,28.04079715,2.817301947e-12,False
300,0,10.375,28.04079715,2.824407375e-12,False
300,0,10.5,28.04079715,2.803091093e-12,False
300,0,10.625,28.04079715,2.753353101e-12,False
300,0,10.75,28.04079715,2.671640686e-12,False
300,0,10.875,28.04079715,2.643218977e-12,False
300,0,11,28.04079715,2.614797268e-12,False
300,0,11.125,28.04079715,2.579270131e-12,False
300,0,11.25,28.04079715,2.547295708e-12,False
300,0,11.375,28.04079715,2.43360887e-12,False
300,0,11.5,28.04079715,2.291500323e-12,False
300,0,11.625,28.04079715,2.110311925e-12,False
300,0,11.75,28.04079715,1.893596391e-12,False
300,0,11.875,28.04079715,1.705302566e-12,False
300,0,12,28.04079715,1.481481604e-12,False
300,0,12.125,28.04079715,1.215028078e-12,False
300,0,12.25,28.04079715,9.237055565e-13,False
300,0,12.375,28.04079715,4.263256415e-13,False
300,0,12.5,28.04079715,0,True
300,1.5,0,29.00929277,0.6412304531,True
300,1.5,0.125,28.86893246,0.5008701468,False
300,1.5,0.25,28.75766382,0.3896015063,True
300,1.5,0.375,28.66967236,0.3016100487,False
300,1.5,0.5,28.6002385,0.2321761888,True
300,1.5,0.625,28.5455974,0.1775350873,False
300,1.5,0.75,28.50276752,0.1347052064,False
300,1.5,0.875,28.46938247,0.1013201595,False
300,1.5,1,28.44354781,0.07548549388,True
300,1.5,1.125,28.4237308,0.05566848796,False
300,1.5,1.25,28.40868133,0.04061901058,False
300,1.5,1.375,28.39737671,0.02931439987,False
300,1.5,1.5,28.38898272,0.02092040475,False
300,1.5,1.625,28.38282402,0.0147617099,False
300,1.5,1.75,28.37836011,0.01029779493,False
300,1.5,1.875,28.37516416,0.007101848485,False
300,1.5,2,28.37290411,0.004841792256,False
300,1.5,2.125,28.3713255,0.003263188231,False
300,1.5,2.25,28.3702364,0.002174083742,False
300,1.5,2.375,28.3694942,0.001431882589,False
300,1.5,2.5,28.36899457,0.00093225652,True
300,1.5,2.625,28.36866233,0.000600013168,False
300,1.5,2.75,28.36844407,0.0003817545316,False
300,1.5,2.875,28.36830242,0.0002401079546,False
300,1.5,3,28.3682116,0.000149289314,False
300,1.5,3.125,28.36815407,9.175962424e-05,False
300,1.5,3.25,28.36811807,5.575401815e-05,False
300,1.5,3.375,28.3680958,3.348908776e-05,False
300,1.5,3.5,28.3680822,1.988539084e-05,False
300,1.5,3.625,28.36807399,1.167266134e-05,False
300,1.5,3.75,28.36806909,6.773484689e-06,False
300,1.5,3.875,28.3680662,3.885643263e-06,False
300,1.5,4,28.36806452,2.20355917e-06,False
300,1.5,4.125,28.36806355,1.235380378e-06,False
300,1.5,4.25,28.368063,6.846911589e-07,False
300,1.5,4.375,28.36806269,3.751556257e-07,False
300,1.5,4.5,28.36806252,2.032151407e-07,False
300,1.5,4.625,28.36806242,1.088263524e-07,False
300,1.5,4.75,28.36806237,5.761710042e-08,False
300,1.5,4.875,28.36806235,3.015871997e-08,False
300,1.5,5,28.36806233,1.560697171e-08,True
300,1.5,5.125,28.36806232,7.98466715e-09,False
300,1.5,5.25,28.36806232,4.038373191e-09,False
300,1.5,5.375,28.36806232,2.018822443e-09,False
300,1.5,5.5,28.36806232,9.971081738e-10,False
300,1.5,5.625,28.36806232,4.862066305e-10,False
300,1.5,5.75,28.36806232,2.335980298e-10,False
300,1.5,5.875,28.36806231,1.101732039e-10,False
300,1.5,6,28.36806231,5.053735208e-11,False
300,1.5,6.125,28.36806231,2.200906124e-11,False
300,1.5,6.25,28.36806231,8.530065543e-12,False
300,1.5,6.375,28.36806231,2.295053037e-12,False
300,1.5,6.5,28.36806231,5.009326287e-13,False
300,1.5,6.625,28.36806231,1.833200258e-12,False
300,1.5,6.75,28.36806231,2.444267011e-12,False
300,1.5,6.875,28.36806231,2.714273251e-12,False
300,1.5,7,28.36806231,2.899014362e-12,False
300,1.5,7.125,28.36806231,2.930988785e-12,False
300,1.5,7.25,28.36806231,2.895461648e-12,False
300,1.5,7.375,28.36806231,2.941646926e-12,False
300,1.5,7.5,28.36806231,3.005595772e-12,True
300,1.5,7.625,28.36806231,2.952305067e-12,False
300,1.5,7.75,28.36806231,2.909672503e-12,False
300,1.5,7.875,28.36806231,2.927436071e-12,False
300,1.5,8,28.36806231,2.980726777e-12,False
300,1.5,8.125,28.36806231,3.044675623e-12,False
300,1.5,8.25,28.36806231,3.097966328e-12,False
300,1.5,8.375,28.36806231,3.048228336e-12,False
300,1.5,8.5,28.36806231,3.058886477e-12,False
300,1.5,8.625,28.36806231,3.065991905e-12,False
300,1.5,8.75,28.36806231,3.140598892e-12,False
300,1.5,8.875,28.36806231,3.069544618e-12,False
300,1.5,9,28.36806231,2.994937631e-12,False
300,1.5,9.125,28.36806231,2.977174063e-12,False
300,1.5,9.25,28.36806231,3.002043059e-12,False
300,1.5,9.375,28.36806231,2.980726777e-12,False
300,1.5,9.5,28.36806231,2.966515922e-12,False
300,1.5,9.625,28.36806231,2.938094212e-12,False
300,1.5,9.75,28.36806231,2.973621349e-12,False
300,1.5,9.875,28.36806231,2.977174063e-12,False
300,1.5,10,28.36806231,2.994937631e-12,True
300,1.5,10.125,28.36806231,2.98427949e-12,False
300,1.5,10.25,28.36806231,2.973621349e-12,False
300,1.5,10.375,28.36806231,2.962963208e-12,False
300,1.5,10.5,28.36806231,2.913225217e-12,False
300,1.5,10.625,28.36806231,2.891908935e-12,False
300,1.5,10.75,28.36806231,2.884803507e-12,False
300,1.5,10.875,28.36806231,2.756905815e-12,False
300,1.5,11,28.36806231,2.728484105e-12,False
300,1.5,11.125,28.36806231,2.689404255e-12,False
300,1.5,11.25,28.36806231,2.589928272e-12,False
300,1.5,11.375,28.36806231,2.476241434e-12,False
300,1.5,11.5,28.36806231,2.419398015e-12,False
300,1.5,11.625,28.36806231,2.2595259e-12,False
300,1.5,11.75,28.36806231,2.078337502e-12,False
300,1.5,11.875,28.36806231,1.794120408e-12,False
300,1.5,12,28.36806231,1.531219596e-12,False
300,1.5,12.125,28.36806231,1.232791647e-12,False
300,1.5,12.25,28.36806231,8.277822872e-13,False
300,1.5,12.375,28.36806231,4.369837825e-13,False
300,1.5,12.5,28.36806231,0,True
600,0,0,30.12625079,1.672915006,True
600,0,0.125,29.87681684,1.423481057,False
600,0,0.25,29.65927184,1.205936065,True
600,0,0.375,29.47048885,1.017153071,False
600,0,0.5,29.30746669,0.8541309094,True
600,0,0.625,29.16736088,0.7140251027,False
600,0,0.75,29.04751255,0.5941767684,False
600,0,0.875,28.94546917,0.4921333922,False
600,0,1,28.85899437,0.405658592,True
600,0,1.125,28.78606716,0.3327313769,False
600,0,1.25,28.72487338,0.2715375994,False
600,0,1.375,28.67379273,0.220456948,False
600,0,1.5,28.63138409,0.1780483074,False
600,0,1.625,28.59637105,0.1430352735,False
600,0,1.75,28.56762839,0.1142926101,False
600,0,1.875,28.54416953,0.09083374592,False
600,0,2,28.52513486,0.07179908204,False
600,0,2.125,28.5097806,0.05644482153,False
600,0,2.25,28.4974679,0.04413211889,False
600,0,2.375,28.48765225,0.03431647469,False
600,0,2.5,28.47987319,0.02653741136,True
600,0,2.625,28.47374431,0.02040853376,False
600,0,2.75,28.46894388,0.01560810257,False
600,0,2.875,28.46520602,0.01187023998,False
600,0,3,28.46231264,0.00897685964,False
600,0,3.125,28.46008616,0.006750377038,False
600,0,3.25,28.458383,0.005047220925,False
600,0,3.375,28.45708792,0.003752135548,False
600,0,3.5,28.45610902,0.002773239504,False
600,0,3.625,28.45537357,0.00203778997,False
600,0,3.75,28.45482437,0.001488590513,False
600,0,3.875,28.45441676,0.001080975331,False
600,0,4,28.45411608,0.0007803016206,False
600,0,4.125,28.45389566,0.0005598834843,False
600,0,4.25,28.45373508,0.0003993046603,False
600,0,4.375,28.45361883,0.0002830524276,False
600,0,4.5,28.4535352,0.0001994208393,False
600,0,4.625,28.45347542,0.0001396374617,False
600,0,4.75,28.45343295,9.717375336e-05,False
600,0,4.875,28.45340298,6.720487918e-05,False
600,0,5,28.45338197,4.618999158e-05,True
600,0,5.125,28.45336733,3.154873328e-05,False
600,0,5.25,28.45335719,2.141390485e-05,False
600,0,5.375,28.45335022,1.444387736e-05,False
600,0,5.5,28.45334546,9.681460529e-06,False
600,0,5.625,28.45334223,6.448568612e-06,False
600,0,5.75,28.45334005,4.268234456e-06,False
600,0,5.875,28.45333859,2.807331313e-06,False
600,0,6,28.45333761,1.834840358e-06,False
600,0,6.125,28.45333697,1.191685254e-06,False
600,0,6.25,28.45333655,7.691012662e-07,False
600,0,6.375,28.45333627,4.932473097e-07,False
